ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
7264,"",VALDIR CAMPOS DE SOUZA,MARIA DELANDE DE OLIVEIRA,28/11/1991,tipo 1
7286,"",MARIO DE SANTANA PEDRA,MARIA ZENEIDE MATIAS DOS SANTOS,06/07/2019,tipo 1
7304,"",JOAO APARECIDO FERREIRA DOS SANTOS,CLAUDIANE SILVA OLIVEIRA,25/07/2020,tipo 1
7395,"",ANGELA LIMA PEREIRA,BENEDITO MOURA SOUSA,12/10/1938,tipo 1
7437,"",DENIS ALVES DA ROCHA,ANTONIA JOCIANE SOUSA PEREIRA,26/12/2021,tipo 1
7452,"",JOSE ERILSON SARAIVA MONTEIRO,FRANCILIANE OLIVEIRA DOS SANTOS,13/02/2016,tipo 1
7482,"",ANTONIA NETA DA SILVA,LOUISE ANA BARROSO BRAGA,23/04/2012,tipo 1
7515,"",BENEDITO SARAIVA LOPES,FRANCINELDA TEIXEIRA CORDEIRO,24/01/2006,tipo 1
7605,"",ZILDA POSSIDONIO DA SILVA,MARIA ANTONIA SENA DO NASCIMENTO,30/06/1978,tipo 1
7650,"",JAIR DE SOUSA,DIONISIO PEREIRA DA SILVA FILHO,17/01/2015,tipo 1
7656,"",ANDRESSA BORGES DA SILVA,EDIONE FRANCISCO DOS SANTOS,13/01/1942,tipo 1
7680,"",JOSE BATISTA FILHO,JOSE ANTONIO CARVALHO FERREIRA,20/08/1960,tipo 1
7840,"",RONALDO CONCEICAO DOS SANTOS,ANALITA NOGUEIRA NERES,13/03/1931,tipo 1
7933,"",MARIA RITA COSTA,CLAUDINEI DE SOUZA ARAUJO,26/04/1952,tipo 1
7962,"",JOAO FERREIRA DA SILVA,MARCELA FERREIRA DA SILVA,16/04/1957,tipo 1
8034,"",DIOGENES TIAGO DE SOUZA,MARIANA SOARES DA SILVA,06/05/1949,tipo 1
8044,"",JOSE RAIMUNDO DA SILVA,LAURY MARIA DE JESUS,13/11/2007,tipo 1
8045,"",JOSE ROMILDO BATISTA DOS SANTOS,SANTA GONCALVES DOS SANTOS,07/09/1926,tipo 1
8066,"",SHIRLENE SILVA CARVALHO,ERICA CRISTINA ALMEIDA OLIVEIRA,13/10/1953,tipo 1
8129,"",GERALDO REIS PIRES TEIXEIRA,DOMINGAS SOUZA MONTEIRO,02/10/1924,tipo 1
8130,"",IZA KARLA DOS SANTOS,ELINEUSA DA SILVA BARBOSA,01/01/1994,tipo 1
8241,"",MARIA IZABEL DIAS DOS SANTOS,ANTONIO MARCOS DA SILVA BEZERRA,17/09/1986,tipo 1
8267,"",TEREZA CARVALHO DA SILVA,RITA LUIZ DA SILVA,14/11/2001,tipo 1
8287,"",ELIANA SOUSA SANTOS,JOSIVALDO ALEXANDRE DA SILVA,12/04/1959,tipo 1
8303,"",RAQUEL SOARES DOS SANTOS,MARIA DE FATIMA DE SOUSA,30/08/1929,tipo 1
8360,"",FRANCISCO EDIVALDO DE ASSIS,GEOVAM FRASCISCO DA SILVA,02/03/1938,tipo 1
8366,"",ELAINE CRISTINA PEREIRA DA SILVA,ALEXANDRE DOS SANTOS ARRUDA,30/10/2004,tipo 1
8414,"",EDVANIA GALDINO DOS SANTOS,ERNANDES VERAS LEMOS,02/03/2022,tipo 1
8440,"",DAMIANA IZIDRO DA SILVA,GILLIARD PEREIRA DE ARRUDA,06/04/1934,tipo 1
8460,"",GERALDO DE LIMA SILVA,JAILSON DE ASSIS GOMES,29/07/1986,tipo 1
8500,"",MARCOS ANTONIO DA SILVA MELO,LIDIA CINARA LIMA SILVA,04/05/1973,tipo 1
8511,"",JOSE INALDO DA SILVA,LUCIVANDO SILVA FELIX DE FIGUEREDO,29/11/2010,tipo 1
8526,"",JOSE GOMES DA SILVA,ADJECKSANDREIA VIDAL DA LUZ SANTOS,16/06/1993,tipo 1
8537,"",EVERTONE PEREIRA DA SILVA,JACKELINE FERNANDES DA CUNHA,10/08/1947,tipo 1
8620,"",FRANCISCO FERNANDES TEIXEIRA,MARIA ALZENI RIBEIRO,28/07/2012,tipo 1
8673,"",ANA CLAUDIA BATISTA DA MOTA,FRANCISCO LEOMAR CARVALHO,13/07/1967,tipo 1
8675,"",KELLY FERNANDES DO NASCIMENTO,JOSE RAIMUNDO ALVES DA SILVA,30/07/1973,tipo 1
8751,"",LUZIA ALMEIDA ALVES,JOCELI PESSANHA PINTO,22/05/1992,tipo 1
8773,"",ADAO VENANCIO DE SOUSA,ELY ANTONIO BURICHE DE CARVALHO,11/09/1973,tipo 1
8799,"",SARON FELIX NEVES SOUSA,MONYCA MORAES CORREA,15/02/1985,tipo 1
8901,"",DENILSON SANTIAGO,EDILSON OLIVEIRA DE SOUZA,12/02/1977,tipo 1
8947,"",APARECIDA ADRIANA MODESTO SERPA SILVA,RONALDO DA SILVA SANTOS,26/11/1996,tipo 1
8981,"",MIGUEL DE CASTRO NUNES,MICHELE DA SILVA GONCALVES,03/09/2003,tipo 1
9008,"",SIRDELEI DA SILVA CUNHA,ROSEMIRA SABINA DA SILVA SANTOS,09/12/1988,tipo 1
9020,"",ANDRE LUIS DOS SANTOS TEIXEIRA,MARIA DA CONCEICAO FILHA,14/09/1993,tipo 1
9095,"",CLEUSA ANTUNES,MARIA MARGARIDA INACIO DA CUNHA,20/11/2005,tipo 1
9120,"",CLEDINALDO DAVID DE OLIVEIRA,BRAZ HENRIQUE ALVES DE SOUZA,15/04/1933,tipo 1
9125,"",JOSILANE REZENDE SILVA,FRANCIMAR ELOI DA SILVA,17/03/1970,tipo 1
9179,"",ALCIONE COSTA DE OLIVEIRA,ROSA MARISA JARDIM PADILHA,01/09/1933,tipo 1
9279,"",ADRIANA MARCOS MARIA VIEIRA,ROZANGELA SANTOS MODESTO,02/05/1929,tipo 1
9318,"",PAMELA BIANCA DE OLIVEIRA LAMB,GILSON SANTOS,14/04/1927,tipo 1
9362,"",SIDNEIA MAFRA,CRISTIANE PEREIRA DA SILVA,10/09/1953,tipo 1
9368,"",MARINEZ SILVA AGUIAR,APARECIDA SHEILA ALMEIDA DE SANTANA NASC,27/06/1935,tipo 1
9403,"",MARIA MADALENA BARBOSA CANDIDO,MARIA APARECIDA DE OLIVEIRA PEDRO,28/05/1944,tipo 1
9415,"",FABRICIO HONORIO DOS SANTOS,ANA CRISTINA MATIAS,13/03/1948,tipo 1
9427,"",JALMIRA MARIA DOS SANTOS,ALEXSANDRO DOS ANJOS LIMA,29/04/1953,tipo 1
9449,"",FABIANA MONTEIRO MARQUES,JOSE ANTONIO MOGNON,20/04/1946,tipo 1
9493,"",REGIANE DE FREITAS MELO,NEUSA APARECIDA RIBEIRO,10/03/1967,tipo 1
9502,"",NEIDE LEMOS DA SILVA,ILDERLANDIA ANGELO DO NASCIMENTO,29/06/1935,tipo 1
9505,"",BIANCA DE LOURDES AUGUSTO CLAUDINO,SENHORA CARMO DE JESUS DIAS,23/02/2000,tipo 1
9531,"",JUVENAL ELIAS,ROSENILDE CASSIANO DA SILVA,16/09/2014,tipo 1
9593,"",WIVERSON DE SOUZA SILVA,EDUARDO CAPUCHO AFONSO,08/06/1983,tipo 1
9652,"",JOSIANE CRISTINA LOPES MILITAO,MARIA HELENA DE ALMEIDA FILHA,05/01/2003,tipo 1
9657,"",MARGARIDA MARIA ALVES BRAGA,MARILENE LINO DA SILVA,03/04/1973,tipo 1
9772,"",GESLAINE XAVIER DA SILVA,CRISTIANA PEREIRA DIAS,14/06/1998,tipo 1
9829,"",OLIVIA DECKES FARIAS,MAYARA RODRIGUES DAMASCENO,08/01/1965,tipo 1
9838,"",ROSANGELA ARAUJO NEVES,RAIMUNDA PINHEIRO DA COSTA,04/12/1995,tipo 1
9856,"",TAUANE MICAELE OLIVEIRA SILVA,VANCRYS LOURRANY DE AZEVEDO LEAL,01/10/1951,tipo 1
10098,"",ROSILANIA OLIVEIRA DAMASCENO,MARIA JUCELETE MONTEIRO OLIVEIRA,25/11/2019,tipo 1
10115,"",ANA PAULA SANTOS DO NASCIMENTO,NEUZA ALVES DOS REIS,30/09/2011,tipo 1
10180,"",ELIZEUDA FIRMINO FERREIRA,ESTER LOPES PONCE,13/12/2014,tipo 1
10196,"",FAGNER MELO DE JESUS,JANETE BRUNO DE OLIVEIRA AGUIAR,11/08/1996,tipo 1
10198,"",FLAVIA CAMPELO DE SOUZA,JOANA FREITAS DA SILVA,15/09/1982,tipo 1
10250,"",KALINCA DE QUEIROZ ALMEIDA,SILMARA DE ARAUJO LIMA,17/10/1974,tipo 1
10267,"",MANUELA PIRES DE OLIVEIRA,ANTONIA DE JESUS DOS SANTOS DOSSIMO,04/12/2002,tipo 1
10374,"",ADRIANA NASCIMENTO DE SOUZA,ADENISIA DE SOUZA MOTA,29/07/1998,tipo 1
10392,"",DUCINEIDE DIELES DA SILVA,ALCIENE GOMES BARROS,23/02/1989,tipo 1
10403,"",FRANCISCA ACOSTA CUNHA,ALDERLENE DOS SANTOS OLIVEIRA,01/02/1929,tipo 1
10523,"",FRANCIENE ARAUJO DOS SANTOS,ANTONIA FERREIRA DA COSTA,15/11/1941,tipo 1
10549,"",MARCIA VELOSO DA SILVA,ANTONIA ROSELI FEITOZA DE SOUZA,18/09/1927,tipo 1
10594,"",ADRIANA CORREIA DA SILVA,ARLINDA SILVA BARROS,11/12/1950,tipo 1
10622,"",ALDA DA SILVA LIMA,BIANCA DA COSTA OLIVEIRA,27/07/1962,tipo 1
10661,"",ANA BEATRIZ DA SILVA MELO,CATIANA MARIA MUNIZ PINHEIRO,08/05/1994,tipo 1
10669,"",ANA CAROLINE PINHEIRO REBOUCAS,CESAR PEREIRA BRAZ,31/07/1972,tipo 1
10744,"",ANTONIA ELIENE DE SOUZA DAMASCENO,DAIANE SOUZA DA SILVA,23/02/1933,tipo 1
10830,"",BARBARA FERREIRA DA SILVA,ELENILSA RODRIGUES DOS SANTOS,05/12/1965,tipo 1
10982,"",DENISE BANDEIRA DA SILVA,FRANCISCA ELIENE CABRAL DE MENEZES,12/12/2016,tipo 1
11013,"",EDIANE MARTINS DA SILVA,FRANCISCA SULENIR FERREIRA DE OLIVEIRA,22/10/2020,tipo 1
11104,"",ESTER MAIA CAVALCANTE,HOSANA DE SOUZA OLIVEIRA,30/10/1969,tipo 1
11108,"",EVANGELA COSTA DE MATOS,IDELMARA MORAES DA SILVA,19/06/2003,tipo 1
11157,"",FRANCISCA CARRIGAS SANTANA,JAMISON MARQUES DA SILVA,05/10/1924,tipo 1
11267,"",GRACE KELLY BEZERRA MOURA,JOSELANIA DA COSTA,09/04/1926,tipo 1
11277,"",IARA LIMA NASCIMENTO,JUCIENE DA SILVA KATUQUINA,10/12/1940,tipo 1
