ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
15456,1200401,FILOMENA DE SOUZA BASTOS,G.,29/05/1933,tipo 2
15495,5107206,FRANCIMAR GOMES MACHADO,I.,27/11/2002,tipo 2
15588,1200401,FRANCISCA PATRICIA PAULINO DA SILVA SOUZ,I.,19/08/1975,tipo 2
15631,1200401,FRANCISCO DE ASSIS DO NASCIMENTO LIMA,J.,20/09/1992,tipo 2
15643,5107206,FRANCISCO FIRMINO DA SILVA,J.,01/11/1973,tipo 2
15787,1200401,GREYCE KELLY LOPES DE FRANCA,J.,09/09/1960,tipo 2
15985,5107206,JAQUELINE DE SOUZA PESSOA,K.,22/09/1926,tipo 2
16031,1200401,JESSICA FERNANDO XAVIER,L.,21/10/1993,tipo 2
16053,5107206,JOANA RAIMUNDA RIBEIRO DA SILVA,L.,26/06/1947,tipo 2
16079,1200401,JOHN LENNON MAIA DE SOUZA,L.,29/01/1961,tipo 2
16114,5107206,JOSE DA SILVA MADEIRA,L.,24/05/1994,tipo 2
16149,1200401,JOSEANE SILVA DOS SANTOS MARQUES,L.,22/09/1987,tipo 2
16188,1200401,JUCIVANIA SMYK DA SILVA,L.,23/07/1988,tipo 2
16229,5107206,KAREN CRISTINA FERREIRA DE LIMA,L.,31/03/1929,tipo 2
16364,1200401,LEIGUIANY CONCEICAO DA COSTA,M.,16/12/1927,tipo 2
16423,1200401,LORENA LUSTOZA DE MESSIAS,M.,27/01/1932,tipo 2
16463,5107206,LUCIANA ALVES PEREIRA,M.,29/03/1982,tipo 2
16521,5107206,LUDIMILLA DE LIMA SOUZA,M.,03/11/1950,tipo 2
16550,1200401,LUZINETE ANDRADE DE SOUZA,M.,13/03/1960,tipo 2
16696,1200401,MARIA APARECIDA AGOSTINHO DA SILVA,M.,07/06/1988,tipo 2
16708,1200401,MARIA APARECIDA SANTOS DOS ANJOS,M.,29/05/1925,tipo 2
16733,5107206,MARIA CELESTE RIPARDO DA ROCHA,M.,02/06/1973,tipo 2
16796,5107206,MARIA DAS DORES BEZERRA DE CASTRO,M.,01/06/2008,tipo 2
16928,1200401,MARIA ELITA ALVES MORAIS,M.,20/07/1962,tipo 2
16939,1200401,MARIA ERLINDA RODRIGUES DE LIMA,M.,13/03/1958,tipo 2
16985,5107206,MARIA GENISETE GUIMARAES DA COSTA,M.,21/05/1957,tipo 2
16994,1200401,MARIA GLEICIANE FELIX DE OLIVEIRA,M.,30/12/2009,tipo 2
17186,1200401,MARIA ORENIZA DOS SANTOS SILVA,O.,26/04/1992,tipo 2
17297,5107206,MARIA VILANI DE BARROS MORENO,R.,13/11/1951,tipo 2
17311,5107206,MARIANA SOUSA DA COSTA,R.,10/11/2021,tipo 2
17441,1200401,MELISSA SOUSA BRANDAO,R.,11/10/1996,tipo 2
17449,5107206,MICELIA DA SILVA FREIRE,R.,26/09/2009,tipo 2
17458,1200401,MICHELLE GOMES DA SILVA,R.,02/09/2004,tipo 2
17531,1200401,NAIARA SALES DE OLIVEIRA,R.,18/03/1936,tipo 2
17541,5107206,NASCELIA FALCAO DA SILVA,R.,09/12/1991,tipo 2
17585,5107206,NEUCIVANIA DOS SANTOS DA SILVA,R.,13/01/2008,tipo 2
17590,1200401,NICE SILVA DE SOUZA SILVA,R.,25/12/1985,tipo 2
17619,5107206,OLIVIA DA SILVA BRANDAO DE OLIVEIRA,S.,20/06/1935,tipo 2
17633,1200401,OZIANE DE SOUZA MARTINS,S.,19/12/1941,tipo 2
17802,5107206,RAIMUNDO PEREIRA DE SOUZA,T.,14/08/1927,tipo 2
17861,1200401,REBECA FREITAS DA COSTA,T.,05/01/1975,tipo 2
17925,1200401,ROSA MARIA DA GAMA VIGA,V.,20/04/1943,tipo 2
17957,5107206,ROSECLESSE LIMA DA SILVA,V.,23/02/1926,tipo 2
17965,5107206,ROSENEIDE LIMA DO NASCIMENTO COSTA,V.,28/10/2007,tipo 2
18033,5107206,RUTHE SOUZA DE OLIVEIRA NASCIMENTO,W.,10/08/1977,tipo 2
18175,5107206,SIRLEI FERREIRA DE SOUZA,M.,23/06/1948,tipo 2
18229,1200401,TAINARA SILVA FRANCA,C.,01/01/1964,tipo 2
18421,1200401,VERONICA DO CARMO SANTOS,H.,18/01/1963,tipo 2
