ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
3126,2512101,F.,DIEGO DA SILVA,25/06/1994,tipo 2
3148,2600500,M.,CRISTIANE MANOEL DOS SANTOS,04/04/2000,tipo 2
3165,2602209,A.,JOSE ANDRE DE LIMA,01/11/2010,tipo 2
3191,2603504,G.,BRENDO ARAUJO PAZ,10/01/2002,tipo 2
3208,2605905,A.,GEANE MARIA COELHO DE CARVALHO,07/10/1977,tipo 2
3250,2608909,S.,FRANCISCO ASSIS DE MOURA COSTA,18/12/2019,tipo 2
3461,3302502,J.,PRISCILLA OLIVEIRA URBANO,24/04/1998,tipo 2
3551,3304557,E.,MAGNO SOUZA BATISTA,06/02/1965,tipo 2
3687,2408102,M.,ANDRE ROBERTO WURFEL,10/07/1947,tipo 2
3837,3513504,P.,SHIRLEY CARDOSO GOMES,04/08/2016,tipo 2
3879,3522406,A.,EMILSON CARLOS FERREIRA DOS SANTOS,29/11/1989,tipo 2
3893,3529203,F.,JANAINA DA COSTA SILVA,29/10/1969,tipo 2
3939,3548708,A.,ROSANA AMARAL DO NASCIMENTO,23/04/1926,tipo 2
3943,3548708,D.,SIMONE OLIVEIRA REIS,13/07/1997,tipo 2
3952,3548708,J.,ANDRE LUIS LIMA TAVARES,17/06/1965,tipo 2
4046,3550308,L.,DENYSVANIA DE AMORIM CAMELO ANDRADE,23/07/1981,tipo 2
4159,2705408,J.,VINICIO DOS SANTOS PEREIRA,20/02/1954,tipo 2
4170,2706307,D.,NUBIA BATISTA DA SILVA,23/08/1948,tipo 2
4256,2905602,E.,JARIO SANTOS CRUZ,03/07/2000,tipo 2
4279,3112000,J.,GENISSE BISPO DE JESUS,08/02/2017,tipo 2
4378,2914802,M.,EDIVALDO DA SILVA LIMA,26/03/1929,tipo 2
4502,2927408,S.,MARCOS SILVA DINIZ,03/05/2010,tipo 2
4507,2513406,A.,FRANCISCA FERNANDA BERNARDINO MARIANO,15/04/1993,tipo 2
4545,2931202,R.,DANIEL BATISTA DE PONTES,21/07/1977,tipo 2
4631,2304202,N.,VITORIA LORENA ALVES DA SILVA,08/02/1975,tipo 2
4668,2304400,H.,JOAO SOLON RODRIGUES VIEIRA,15/07/1981,tipo 2
4903,2100709,T.,OSVALDO FERREIRA MARQUES,16/09/1977,tipo 2
4952,2106607,C.,FRANCISCO RIBEIRO DOS SANTOS,27/11/1935,tipo 2
5012,2111300,D.,MARCO ANTONIO MARIANO DE RESENDE,11/04/2013,tipo 2
5024,2111300,M.,YASMIM THALITA DOS REIS,01/09/1982,tipo 2
5155,3126802,M.,FABIO ANTONIO FURTADO DE SOUZA,09/09/1967,tipo 2
5163,3131307,A.,ELSON ASTROGILDO DA SILVA,03/04/1941,tipo 2
5180,3142403,G.,NAIDE EUNICE DOS SANTOS,13/02/1999,tipo 2
5198,3154309,M.,ADRIANA CORREA E SILVA,06/06/1961,tipo 2
5311,1501402,A.,HIAGO JUNIOR DOS SANTOS NASCIMENTO,26/05/1946,tipo 2
5313,2501906,A.,ELIZAETE SANTOS DE CARVALHO,12/11/1949,tipo 2
5543,2602209,M.,CRISTIANE MARIA DA SILVA,08/02/1975,tipo 2
5636,2607802,R.,ANTONIO LUIS VIEIRA DE SOUZA,23/05/2022,tipo 2
5658,2609709,E.,GERALDO COELHO DA SILVA FILHO,02/05/1998,tipo 2
5659,2609709,G.,MARIA DO CARMO DE SOUSA,23/04/1952,tipo 2
5864,4115200,K.,ANGELA MARIA RABELO DE ALMEIDA,03/12/1968,tipo 2
5874,4119509,R.,ADILSON SOARES DE SOUZA,10/02/1978,tipo 2
6027,3543907,L.,FABIO CONSTANTINO DOS SANTOS,12/05/1952,tipo 2
6166,2402006,M.,MARIA EVANIR DA SILVA GOMES,08/02/1964,tipo 2
6213,2409407,G.,ANDERSON CLEY FEITOSA VALENCA,27/04/2003,tipo 2
6261,4300604,F.,THIAGO RAMOS MENEGAZZO DA ROCHA,12/09/1977,tipo 2
6369,4218707,J.,CARMO APARECIDO ALVES,29/10/1988,tipo 2
6394,2803500,I.,JOAO RICARDO NASCIMENTO DA SILVA,11/07/2013,tipo 2
6395,2803500,J.,LUIZ CARLOS DE OLIVEIRA MOUTA,16/06/2016,tipo 2
6569,3531100,J.,MARIA ZENILDA DANTAS FERREIRA,06/09/1976,tipo 2
6584,3536505,S.,PATRICIA APARECIDA FERNANDES DA SILVA,16/11/2022,tipo 2
6670,3549805,R.,ALMIR JOSE JUCA,18/05/1993,tipo 2
6679,3550308,A.,MARINES CAVALCANTE LIMA DE OLIVEIRA,19/11/1974,tipo 2
6680,3550308,A.,MARIA ALICE MESQUITA RIBEIRO,28/06/1934,tipo 2
6715,3550308,E.,MIKAELLI SANTOS DA SILVA,09/08/2017,tipo 2
6760,3550308,K.,VALMIR VIEIRA,03/07/1991,tipo 2
6949,2704807,M.,MANOEL CONCEICAO DIAS,20/09/1928,tipo 2
6992,2708808,J.,RAMILTON FRANCISCO DO NASCIMENTO REIS,23/05/1989,tipo 2
7048,2901957,J.,NILCELIA DE SOUZA SANTOS,19/10/1933,tipo 2
