ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
26672,2702306,ANA CLAUDIA DA SILVA,EDJANE MORAES SILVA,08/02/1947,tipo 5
26697,2702306,CAROLINE CASSIMIRO DE LIMA,EVANIA BELARMINO DOS SANTOS FEITOSA,22/10/1946,tipo 5
26698,2702306,CASSIA MARIA DOS SANTOS,EVELLYN CARDOSO ALVES,19/01/1943,tipo 5
26706,2702306,CLEVIANE FERREIRA FARIAS,FELIPE DE ANDRADE CRISPIM,12/01/1933,tipo 5
26717,2702306,DANIELLE DE FARIAS LIMA,GILIANE ALVES DOS SANTOS,10/07/2009,tipo 5
26726,2702306,EDNILDA DOS SANTOS,GLEICIANE DOS SANTOS SILVA,20/07/1936,tipo 5
26740,2702306,ELIENE SILVA DOS SANTOS,JANAINA DA SILVEIRA RAMOS BEZERRA,09/06/1946,tipo 5
26745,2702306,ELIZETE CALAZANS DOS SANTOS,JESSICA DA SILVA,18/10/1972,tipo 5
26747,2702306,ENICLESIA DOS SANTOS,JESSICA PRISCILA DA SILVA,07/02/1959,tipo 5
26748,2702306,ERALDO PEDRO DA SILVA,JESSICA RUFINO LEITE,28/03/1948,tipo 5
26796,2702306,IVONETE PEREIRA DE LIMA SANTOS,LIDIANE CAROLINO ALCANTARA,09/11/2011,tipo 5
26797,2702306,IZIANE MARIA DOS SANTOS SILVA,LIDIANE CONCEICAO DA SILVA,16/05/1926,tipo 5
26799,2702306,JACKELINE DO NASCIMENTO SANTOS,LILIAN SOUZA DA SILVA,19/09/1936,tipo 5
26802,2702306,JALDINETE DA SILVA SANTOS,LUCIANA APARECIDA DANTAS ALVES,20/12/2012,tipo 5
26814,2702306,JESSYCA BARBOSA SANTOS,LUZINEIDE MARIA DE SOUZA SANTOS,24/03/1964,tipo 5
26817,2702306,JOSE CICERO DOS SANTOS,MAIARA MATOS DE SOUZA,17/05/2018,tipo 5
26819,2702306,JOSE EVERTON DE OLIVEIRA,MANOEL SOBRERA XAVIER,05/03/1979,tipo 5
26827,2702306,JOSE ZEFERINO DA SILVA,MARIA ABANEIDE DOS SANTOS,22/05/2010,tipo 5
26830,2702306,JOSEFA DE ALMEIDA,MARIA AMELIA FEITOSA DE GOIS,30/05/1975,tipo 5
26834,2702306,JOSEFA ROSIANE DA SILVA FERREIRA,MARIA APARECIDA DA SILVA,20/02/1968,tipo 5
26851,2702306,KATIA MARIA VILELA DOS SANTOS,MARIA DAMIANA DOS SANTOS LIMA,17/12/1965,tipo 5
26856,2702306,LENILDA DA SILVA SANTOS,MARIA DE LOURDES ANDRE DOS SANTOS,04/07/1953,tipo 5
26869,2702306,LUZIA CALU DOS SANTOS,MARIA GIVANEIDE DOS SANTOS SOUZA,02/01/2020,tipo 5
26876,2702306,MARCIA NASCIMENTO DOS SANTOS,MARIA JANIELMA DOS SANTOS,27/05/1990,tipo 5
