ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
22574,2700409,NADJA DE ALBUQUERQUE RODRIGUES,FABIANA DOS SANTOS,16/04/1968,tipo 5
22575,4102208,NADJA SIMONE COSTA DE OLIVEIRA,FABIANA FERNANDES DOS SANTOS,24/11/2016,tipo 5
22588,4102208,PATRICIA RENOVATO DA SILVA,GALDENIA DOS SANTOS,28/06/1929,tipo 5
22634,4102208,ROSIANE FERREIRA DA SILVA,JESSYCA MAYARA DA SILVA SANTOS,04/11/1972,tipo 5
22642,4102208,ROSINETE MARIA DA CONCEICAO,JOELMA MARIANO FEITOSA,21/03/1931,tipo 5
22663,4102208,SIMONE SOARES DA SILVA,JOSEFA VITORINO SILVA,02/09/1946,tipo 5
22675,2700409,TASSIA CAMILA BIZERRA DA SILVA,LAURA FARIAS DOS SANTOS,26/01/1939,tipo 5
22686,2700409,VALDENICE DOS SANTOS,LUCAS SANTOS DO NASCIMENTO,01/06/1964,tipo 5
22714,2700508,ANA MARCIA DA SILVA,MARIA CINTIA SILVA DOS SANTOS,27/04/1994,tipo 5
22722,2700508,ANGELA MARIA DOS SANTOS,MARIA DA PENHA LIMA DA SILVA,01/02/1962,tipo 5
22754,2700508,DAYANE MARIA LIMA DA SILVA,MARIA MORGANA RODRIGUES NOBRE,09/12/1979,tipo 5
22756,2700508,DIANA ACIOLE DA SILVA,MARIA QUITERIA CABOCLO DA SILVA,16/07/1967,tipo 5
22762,2700508,EDNEIDE SANTOS DA SILVA,MARIA SIMONE DOS SANTOS MELO,11/03/1981,tipo 5
22775,2700508,GESSICA ALVES DE MELO,MARILIA DE ARAUJO SOARES,24/12/1965,tipo 5
22789,2700508,JESSICA BATISTA DA SILVA,NATIA ROAMA SILVA CANUTO,17/01/1982,tipo 5
22819,2700508,MARCIA MEIRELES SOUZA DOS SANTOS,RAQUEL DA CONCEICAO DOS SANTOS,12/08/1982,tipo 5
22820,2700508,MARIA ADELIA VIEIRA SANTOS,RAYANE DE FARIAS SANTOS,01/07/1974,tipo 5
22829,2700508,MARIA DAYANA DO NASCIMENTO SANTOS,RIUMANE NAYARA DOS SANTOS,07/11/1946,tipo 5
22832,2700508,MARIA ELIENE DOS SANTOS,ROSANEA FERREIRA DOS SANTOS,14/07/1944,tipo 5
22846,2700508,MARIA MIDIAN CONCEICAO DE OLIVEIRA,SANDRA TOME DA SILVA,25/02/1959,tipo 5
22852,2700508,MARIZA DE OLIVEIRA ROCHA,SILVANA DA SILVA DOS SANTOS,29/04/1987,tipo 5
22857,2700508,MICAELA DA SILVA BELO,SIMONE DE ARAUJO XAVIER,11/04/1968,tipo 5
22860,2700508,MIRIAN BATISTA SANTOS DE LIMA,SOLANGE ANA DA SILVA,01/09/1994,tipo 5
22867,2700508,PRISCILA DAISE DOS SANTOS,TAMIRES REINALDO DE ALBUQUERQUE,18/04/1931,tipo 5
22879,2700508,ROSINEIDE MODESTO DA SILVA,VALDILENE INOCENCIO DOS SANTOS,06/07/1955,tipo 5
22880,2700508,SERGIANE NASCIMENTO DA SILVA,VALERIA PEREIRA DA SILVA,05/02/1986,tipo 5
22898,2501708,ALIANE TELES DA SILVA,ZILDA SILVESTRE VALENTIM DOS SANTOS DE S,25/08/1925,tipo 5
22902,2501708,ANA PAULA DA SILVA,ALINE MARIA CLARINDO DA SILVA,17/09/2000,tipo 5
22921,2700607,COSMO CABRAL DA SILVA,DAYANA DA CONCEICAO SILVA,29/12/1968,tipo 5
22922,2501708,COSMO CABRAL DA SILVA,DELAINY MARIA DA CONCEICAO,02/04/1968,tipo 5
22926,2501708,DAYANE LENI DA SILVA,EDINEIDE OLIVEIRA DOS SANTOS LIMA,06/01/1925,tipo 5
22927,2700607,DIANA JESSY SANTOS DE MOURA,EDINEIDE OLIVEIRA DOS SANTOS LIMA,07/02/1954,tipo 5
22931,2501708,EDVANIA MARIA FERNANDES,ELENUZIA CALU DE CERQUEIRA SILVA,26/12/1932,tipo 5
22935,2501708,ERICA LIZANA OLIVEIRA SILVA,ELIZANGELA DA CONCEICAO SILVA,27/10/1960,tipo 5
22936,2700607,ESTEPHANY VITORIA DA CONCEICAO OMENA,EMILLY DA CONCEICAO SILVA,14/07/1935,tipo 5
22946,2501708,GENIVAL DA SILVA COLETA,IOLLANDA FERREIRA DE SOUZA,13/07/2004,tipo 5
22958,2700607,JAQUELINE CORDEIRO,JOSE OLIVEIRA FILHO,17/04/1932,tipo 5
22975,2700607,JOSINETE FLORENTINO DE ARAUJO,LEIDEJANE DOS SANTOS VERCOSA,23/08/1949,tipo 5
22984,2700607,LOELMA DOS SANTOS,MARCIA CAVALCANTE DOS SANTOS MACIEL,18/01/1944,tipo 5
22985,2700607,LUCIANA DE LIMA SANTOS,MARCIA MARIA DA SILVA,18/07/1993,tipo 5
22986,2501708,LUCIANA MARIA PAULO SOARES,MARIA BASILIO ARAUJO DE VASCONCELOS,16/12/2005,tipo 5
22988,2700607,LUCIENE DE ALMEIDA SANTOS,MARIA CICERA DA SILVA SANTOS,17/02/2010,tipo 5
23000,2700607,MARIA DE FATIMA DA CONCEICAO,NADJA DA SILVA SANTOS,22/06/1932,tipo 5
23004,2501708,MARIA FRANCISCA SANTOS DA SILVA,QUITERIA JOSEFA SILVA DA ROCHA,27/04/1960,tipo 5
23006,2501708,MARIA GEANE DOS SANTOS,RAYNARA MATIAS DA SILVA,21/07/1978,tipo 5
23042,2700607,PAULO AGOSTINHO ATANASIO,CLAUDIA REGINA LEANDRO DOS SANTOS,08/01/1927,tipo 5
23057,2501708,SEVERINO ALIPIO DA SILVA,JADSON LIMA SOARES,22/12/1985,tipo 5
23059,2501708,SINTIA DE JESUS CAVALCANTE,JANIELE SANTOS SILVA,18/08/1976,tipo 5
23076,2700706,AGDDA ALEXANDRE NERY,LUIZ JUNIOR GONCALVES LEITE,08/12/1945,tipo 5
23109,2700706,ANDREIA DOS SANTOS,AMANDA LETICIA DOS SANTOS,08/01/1925,tipo 5
23120,2201507,CARLEANE EDUARDO DE MELO,ANA PAULA DA SILVA,28/09/1941,tipo 5
23126,2201507,CHIRLANE MELO DOS SANTOS,ANDREA DA SILVA SANTOS,20/06/1968,tipo 5
23159,2700706,DENIA VALKIRIA MENDONCA DA SILVA,EDVALDO TIBURCIO DOS SANTOS,07/02/1951,tipo 5
23160,2700706,DENISE OLIVEIRA NERY SOUZA,ELINE CRISTINE DE ARAUJO SILVA,24/10/1956,tipo 5
23191,2700706,FABIANE ALVES NERI,JAUZELI DA SILVA SANTOS,06/10/1944,tipo 5
23194,2201507,FABRICIO SOARES DE OLIVEIRA,JOHN EVERSON FERREIRA RODRIGUES,01/10/1942,tipo 5
23201,2201507,GEIZA DA SILVA,JOSE CICERO BARBOSA DA SILVA,29/06/1979,tipo 5
23203,2700706,GILSON DA SILVA,JOSE CICERO DOS SANTOS,04/05/1929,tipo 5
23206,2201507,GIVANILDO LINO DOS SANTOS,JOSE ERALDO DOS SANTOS,02/12/1961,tipo 5
23210,2700706,GUSTAVO PEREIRA DA SILVA,JOSE PEREIRA DA SILVA,06/11/1984,tipo 5
23228,2201507,JAMIRSON DE MELO ARAUJO,KELWANI ROZENDO DOS SANTOS,09/04/1936,tipo 5
23231,2201507,JAQUELINE DA SILVA SANTOS,LARISSA RIKELLE DOS SANTOS,09/07/1984,tipo 5
23234,2201507,JESSICA DA SILVA,LIDIANE MOURA DO NASCIMENTO,14/06/1925,tipo 5
23240,2700706,JOAO CARLOS AMORIM DA ROCHA,LUCIANO DA SILVA SANTOS,11/10/1948,tipo 5
23245,2700706,JOSE ALEX SANTOS SILVA,LUZIA NUNES DA SILVA,20/02/1979,tipo 5
23257,2700706,JOSE EDUARDO ACIOLY GONCALVES,MARIA CILENE BARBOSA DA SILVA,23/11/1938,tipo 5
23284,2201507,JUCIONE DA SILVA WANDERLEI,MARIA QUITERIA SILVA DE ARAUJO,14/02/2009,tipo 5
23290,2700706,JULIENE MARIA DE JESUS,MARIA SIMONE DOS SANTOS,24/11/1925,tipo 5
