ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
22563,2704905,MICHELE DOS SANTOS SILVA,ELIZANGELA FERREIRA DA SILVA,26/03/1940,tipo 4
22570,4111880,MOANA CORREIA GOMES,ERIVELBA RODRIGUES SILVA,06/11/1997,tipo 4
22580,2703881,NIVALDO CORDEIRO DO NASCIMENTO,FRANCISCO DE ASSIS MELO,20/05/1927,tipo 4
22590,4104407,PAULA NORMA DE MORAES,GEDYANNE MENDES ALVES,20/04/1950,tipo 4
22591,4103088,PAULIANA FERREIRA DA SILVA,GEISIANE BARBOSA DA SILVA,21/07/1995,tipo 4
22595,4105997,PETRUCIA TOBIAS DA SILVA,GILMAR DOS SANTOS,15/05/1975,tipo 4
22600,4111601,QUITERIA PEREIRA DA SILVA,HEBERTH BERLANGE RODRIGUES DOS SANTOS,13/04/1988,tipo 4
22604,4105867,RAFAELA DE ARAUJO ALVES,HILDYLIOMAR JOSE MENEZES DE MELO,27/08/1990,tipo 4
22611,4111108,RAYSSA BARROS MORAES,ISABELY GONCALVES SOARES,28/05/2005,tipo 4
22613,2704804,REJANE MENDONCA SILVA,ITAMAR DOS SANTOS,16/09/1983,tipo 4
22617,4104478,RENILZE DIOGO DA SILVA,JACIARA FERREIRA DOS SANTOS,10/12/2016,tipo 4
22627,4106773,ROSEANE OLIVIO DOS SANTOS,JAQUELANE GOMES VITORINO,22/11/1929,tipo 4
22629,4102239,ROSELENE MARIA DA CONCEICAO SILVA,JECIELLE BARROS RODRIGUES,19/12/2005,tipo 4
22631,4102760,ROSEMEIRE DE ALMEIDA SILVA,JESSICA DOS SANTOS MARTINS,04/12/1928,tipo 4
22632,2701669,ROSENILDA MARIA DA CONCEICAO,JESSICA IMBELINA PINTO,19/06/1939,tipo 4
22635,2707850,ROSIANE FERREIRA DA SILVA,JHONNY FELIPE DA SILVA MARQUES,05/07/1979,tipo 4
22651,2710386,SANDRA MARIA DA SILVA CARLOS,JOSE CLAUDIO RODRIGUES,21/11/1999,tipo 4
22668,4105123,STEFANY LIMA BANDEIRA,JULIANO TENORIO DA SILVA,09/12/2009,tipo 4
22678,2704435,TAYNARA BARBOSA DA SILVA,LEONARDO JOSE MELO SARAIVA,07/02/1944,tipo 4
22701,2707634,ADELAIDE LEONCIO DA SILVA SANTOS,MANOEL LIMA DA SILVA,26/09/1978,tipo 4
22708,2703501,ALEXSANDRA NASCIMENTO DOS SANTOS SILVA,MARIA APARECIDA FERREIRA,11/10/1925,tipo 4
22709,2704065,ALIANE DOS SANTOS,MARIA APARECIDA OLIVEIRA NERY,19/02/1958,tipo 4
22712,2701616,ALISSON SANTOS DA SILVA,MARIA BEATRIZ DA SILVA,15/03/2004,tipo 4
22723,2705831,ANTONIO CARLOS DOS SANTOS,MARIA DA PENHA MATIAS DA SILVA,02/08/2021,tipo 4
22725,2710425,AURELY BATISTA DE MELO,MARIA DA PENHA SILVA,02/07/2007,tipo 4
22729,2703505,CARLINHOS SOARES DA SILVA,MARIA DE LOURDES SANTOS NOVAES,03/04/1946,tipo 4
22744,2709770,CLAUDIANE MARIA DA SILVA,MARIA JOSE DA SILVA BEZERRA,13/10/1960,tipo 4
22763,2704251,ELIAS CARLOS DA SILVA,MARIA TAYNARA DA PAZ SILVA,23/08/1975,tipo 4
22764,2708648,ELISAMA CONCEICAO DOS ANJOS,MARIA TEODORO DA SILVA,14/03/1979,tipo 4
22766,2702098,ELIZANGELA DE SOUZA ARAUJO,MARIA VANESSA DA CONCEICAO BEZERRA,29/11/2007,tipo 4
22767,2707822,ERICA BARROS MENDONCA,MARIA VANIA DOS SANTOS,29/09/1983,tipo 4
22768,2701590,FELIPE BARBOSA SANTOS,MARIA VIVIANE DA SILVA LIMA,15/10/1996,tipo 4
22770,2710428,FRANCILEIDE SOUZA DOS SANTOS,MARIANA DOS SANTOS SILVA,09/02/2009,tipo 4
22790,2702055,JESSICA DOS SANTOS SILVA NASCIMENTO,NEILTON ALVES DOS SANTOS,17/12/1952,tipo 4
22791,2704593,JESSICA LUANA DA SILVA,NEILZA PINHEIRO DOS SANTOS,23/01/1969,tipo 4
22806,2701947,JOSETE MARIA DOS SANTOS DA SILVA,PRISCILA DE AMORIM QUEIROZ DE MELO,10/03/1931,tipo 4
22813,2700930,LAELSON SANTOS DE LIMA,RAIANE DOS SANTOS PEREIRA,27/01/1989,tipo 4
22823,2703233,MARIA CICERA ALVES DOS SANTOS,REJANE LIRA BALBINO,09/04/2015,tipo 4
22824,2709111,MARIA CICERA MELO DA SILVA,REJANE LIRA BALBINO,09/10/2019,tipo 4
22841,2706469,MARIA JOSE DOS SANTOS,ROSIMARY APARECIDA SANTOS,02/06/1984,tipo 4
22844,2706722,MARIA LUCIANE CARMO DOS SANTOS,SANDRA BISPO DOS SANTOS,29/06/1955,tipo 4
22877,2706655,ROSENILDA FARIAS DOS SANTOS,UIRAMARA DA SILVA CARVALHO,03/01/1964,tipo 4
22896,2707612,ADELMO NUNES BARBOSA,WLISSEIO DE ANDRADE ARAUJO,06/01/1927,tipo 4
22900,2703821,ANA ALICE RIBEIRO DOS SANTOS,ADRIANA DOS SANTOS SILVA,09/09/1943,tipo 4
22906,2701874,ANGELA TAIS SILVA MOURA,ANTONIA DOS SANTOS GOMES,12/09/1931,tipo 4
22916,2708820,CLAUDIANA MONTEIRO DA SILVA,CICERA MARIA SILVA DE AMORIM MENDES,08/09/1938,tipo 4
22924,2710301,CRISTINA DA SILVA,DENISE SILVA DA ROCHA,04/04/1965,tipo 4
22932,2710395,ELIANE DA SILVA MENDONCA,ELIELMA MARIA DA SILVA,23/01/1965,tipo 4
22940,2704889,FELIPE SILVA DUARTE,GEONEIDE BERTOLINO DE SOUZA,02/02/2020,tipo 4
22950,2510678,HELOISA DA SILVA REGO SANTANA BASILIO,JESSICA FERREIRA DA SILVA,02/09/2006,tipo 4
22962,2505552,JOSE FRANCISCO DOS SANTOS,JOSEFA MARCELA IZIDIO DA SILVA,07/09/1943,tipo 4
22991,2704843,MARCIA REJANE ANTERO DA SILVA,MARIA DO AMPARO DA SILVA SANTOS,24/09/1962,tipo 4
23007,2700670,MARIA GRACIANA DA CONCEICAO,RICARDO FEITOSA DE ARAUJO,13/03/1931,tipo 4
23012,2508183,MARIA JOSE BELARMINO FERREIRA DA SILVA,ROSEMILDA ESTELINA DA CONCEICAO,16/07/1993,tipo 4
