ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
18564,1200427,FRANCISCA ANDRADE DE ARAUJO,M.,27/07/1951,tipo 2
18644,1200427,MARIA LINDAURA DIAS DA SILVA,R.,31/10/1990,tipo 2
18654,1200427,MARIA RAQUEL FERREIRA DE AZEVEDO,S.,29/06/1992,tipo 2
18744,1200435,SANDRA SALOMAO TORRES KAXINAWA,H.,12/04/1932,tipo 2
18768,1200500,ALEXSANDRA OLIVEIRA DA SILVA,K.,07/06/1931,tipo 2
18816,1200500,ATHEIDE DOS SANTOS MAIA,M.,11/05/1960,tipo 2
18888,1200500,ERICA DE SOUZA MARQUES,A.,17/03/1927,tipo 2
18928,1200500,FRANCISCO SOUZA DA ROCHA,C.,09/01/1981,tipo 2
18936,1200500,GIRLENE SILVA DE OLIVEIRA,D.,01/09/1945,tipo 2
18953,1200500,JAIDA SILVA DE MORAIS,E.,23/11/1993,tipo 2
18966,1200500,JOSE RAIMUNDO DA SILVA ALVES,F.,29/05/1973,tipo 2
19051,1200500,MARIA DUCIRLANDIA DE AZEVEDO SILVA,M.,28/04/2019,tipo 2
19055,1200500,MARIA FRANCISCA OLIVEIRA DOS SANTOS,M.,07/07/1960,tipo 2
19154,1200500,ROSEANE SOARES DE SOUZA,M.,20/11/1927,tipo 2
19192,1200500,VALCILENE RODRIGUES DE LIMA,M.,12/04/1986,tipo 2
19230,1200450,ANDRESSA FREIRE RODRIGUES,R.,27/08/2001,tipo 2
19231,1200450,ANDRESSA NEVES DE BRITO,R.,04/02/2000,tipo 2
19532,1200609,GLEICIANE CAMPOS DE MENDONCA,G.,19/02/1986,tipo 2
19589,1200609,LITIANE DE SOUSA OLIVEIRA,K.,11/12/1976,tipo 2
19763,1200609,MARIA VALERIA DOS SANTOS NASCIMENTO,M.,21/04/1946,tipo 2
19791,1200609,NEIDE DA SILVA PEREIRA,R.,26/01/1985,tipo 2
19820,1200609,ROSANGELA DA PAIXAO SILVA,R.,18/02/1970,tipo 2
19885,1200708,CLARICE DA SILVA,B.,16/01/1929,tipo 2
19938,1200708,JOSILENE LIMA DA SILVA,J.,08/11/2006,tipo 2
20101,2500106,EDIVANIA BARROS DOS SANTOS,A.,22/02/1985,tipo 2
20262,2200202,MARIA APARECIDA FEITOSA MARIANO TORRES,D.,03/05/1948,tipo 2
20288,2500106,MARIA DAS DORES CLEMENTE ALVES DOS SANTO,E.,29/11/1995,tipo 2
20450,2700102,ROZA MARIA MENEZES DOS SANTOS,G.,18/02/2022,tipo 2
20497,2700102,VERALUCIA GOMES DOS SANTOS,J.,20/06/2002,tipo 2
20522,2700201,BRUNA EDUARDA DA CONCEICAO MARTINS DA SI,J.,20/01/1928,tipo 2
20653,2700201,ROBSON SILVA DOS SANTOS,K.,09/04/1987,tipo 2
20693,2700300,ADRIANO FARIAS DE LIMA,L.,22/03/2005,tipo 2
20704,2700300,ALDINETE FIRMINO DA SILVA,L.,29/12/1996,tipo 2
20821,2700300,APARECIDA MARIA DA SILVA,M.,03/10/1956,tipo 2
20925,2700300,DAMIANA PEREIRA DOS SANTOS,M.,23/10/1962,tipo 2
20963,2700300,EDILEUZA BARBOSA DE OLIVEIRA,M.,09/03/2003,tipo 2
21115,2700300,GISELIA LOPES DA SILVA,P.,30/05/1965,tipo 2
21132,2700300,IDYANA MERCIA DA CONCEICAO SILVA,P.,01/03/2009,tipo 2
21139,2700300,IRENE DOS SANTOS NETO,Q.,15/02/1986,tipo 2
21210,2700300,JECISLANE DOS SANTOS SILVA,R.,20/11/2017,tipo 2
21280,2700300,JOSEFA GENI DOS SANTOS,S.,03/02/1933,tipo 2
21388,2700300,LEIDE ANA PEREIRA DA SILVA,V.,15/07/1936,tipo 2
21531,2700300,MARIA CICERA SATURNINO DA SILVA,D.,23/08/1995,tipo 2
21536,2700300,MARIA CLAUDIA DOS SANTOS,D.,31/10/1953,tipo 2
21686,2700300,MARIA TATIANE FERREIRA BARROS,J.,24/08/2005,tipo 2
21832,2700300,REJANE MARIA DOS SANTOS,M.,27/03/2008,tipo 2
21892,2700300,SANDRA DE LIMA BEZERRA,M.,30/12/2020,tipo 2
22050,4102208,ADRIANA DE ALMEIDA SILVA,T.,22/11/1956,tipo 2
22081,4102208,ANA PAULA MORAES DOS SANTOS,V.,19/03/2021,tipo 2
22131,2700409,CLAUDIA AMANCIO DE OLIVEIRA,E.,22/11/1943,tipo 2
22215,2700409,FERNANDA MARIA DANTAS,M.,14/05/2003,tipo 2
22316,2700409,JULIANA KELY DOS SANTOS SILVA,I.,05/03/1989,tipo 2
22370,2700409,MARIA ANTONIA ZEFERINO CORREIA,M.,04/07/1989,tipo 2
