ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
11302,4306205,"",KLYNTHIA MOTA MACIEL,05/06/2020,tipo 1
11455,1200203,"",MARIA ANTONIA DA SILVA SOUZA,08/05/1963,tipo 1
11468,4306205,"",MARIA ANTONIA OLIVEIRA DE FRANCA,21/07/1954,tipo 1
11509,1200203,"",MARIA CELIGENA DE OLIVEIRA SILVA,01/05/2008,tipo 1
11622,4106704,"",MARIA DELZIANE NASCIMENTO SANTOS,12/11/1966,tipo 1
11671,1200203,"",MARIA EVANISIA DE SOUZA SILVA,08/11/2018,tipo 1
11777,4106704,"",MARIA JOSE SILVA LEITE,30/03/1937,tipo 1
11805,4106704,"",MARIA LUCIA OLIVEIRA DA SILVA,01/08/1950,tipo 1
11847,4106704,"",MARIA MARLIZETE SILVA DE OLIVEIRA COSTA,04/01/2017,tipo 1
11858,4306205,"",MARIA NAGELA PINHEIRO DA SILVA,18/11/1966,tipo 1
11887,4106704,"",MARIA RAILDA RODRIGUES MACIEL,04/09/1951,tipo 1
11897,1200203,"",MARIA REGINETE DA SILVA CARDOSO,17/09/1960,tipo 1
11925,4306205,"",MARIA SANTOS ARAUJO,18/09/2011,tipo 1
11930,4106704,"",MARIA SILVANA ALEMAO LIMA,30/11/1985,tipo 1
11943,4106704,"",MARIA SOCORRO VIANA RODRIGUES,12/01/1933,tipo 1
12103,4306205,"",OCELIO DE ARAUJO,10/10/1984,tipo 1
12112,1200203,"",OSMILDA DE AMORIM GOMES,21/05/2015,tipo 1
12130,1200203,"",PAULO CESAR GALVAO DE SOUZA,14/04/1951,tipo 1
12259,4106704,"",ROSILENE HERMINIO DIAS,23/11/2013,tipo 1
12302,1200203,"",SEBASTIANA MACIEL DA SILVA,14/02/1938,tipo 1
12474,4306205,"",ELIANE DA SILVA MORAIS,10/01/1973,tipo 1
12512,4106704,"",LEONICE FEITOSA DOS SANTOS,04/11/1975,tipo 1
12567,4306205,"",ADASILDO DA COSTA,27/12/1929,tipo 1
12665,1200252,"",GLEICIANE DA COSTA FERREIRA,12/09/2006,tipo 1
12691,1200252,"",JUSCELIA DA COSTA PINHEIRO,02/05/2015,tipo 1
12696,1200252,"",LENILDA COSTA DA SILVA,06/08/1933,tipo 1
12709,1200252,"",MAIZA DA SILVA COSTA,04/10/2005,tipo 1
12724,1200252,"",MARIA AUCINA TENORIO DE FARIAS,24/11/1940,tipo 1
12758,1200252,"",MARIA FRANCILEUDES SOUZA DE AGUIAR,18/10/1950,tipo 1
12760,1200252,"",MARIA FRANCISCA DA SILVA,19/06/1966,tipo 1
12790,1200302,"",MARIA LUCIANE DE MOURA DA SILVA,03/10/1960,tipo 1
12811,1200302,"",MARIA REGIANE ARAUJO DE SOUZA,07/12/1984,tipo 1
12840,1200302,"",NAIANE REIS DA SILVA,13/06/2017,tipo 1
12859,1200302,"",ROSANGELA LOPES FEITOSA,10/02/2004,tipo 1
12914,1200302,"",ISABEL SALES SERENO KAXINAWA,11/06/1931,tipo 1
12989,1200302,"",CLAUDEIR MUNIZ DA SILVA,13/08/2008,tipo 1
13173,1200336,"",ZILA ANTUNES DIAS,04/11/1990,tipo 1
13188,1200336,"",ANTONIO DE OLIVEIRA SOUSA,03/04/1943,tipo 1
13230,1200336,"",KARINA DA SILVA NASCIMENTO,27/04/1973,tipo 1
13243,1200336,"",MALGARETE NARDINO,11/04/1980,tipo 1
13287,1200336,"",RUTE KULINA SORIA,12/05/1969,tipo 1
13291,1200336,"",TONINHA DE SOUZA NUNES,10/01/1950,tipo 1
13301,1200336,"",AIRTON DA SILVA ALMEIDA,15/04/1977,tipo 1
13321,1200336,"",ANTONIO CLEUDIMAR DE SOUZA DOS SANTOS,21/01/2011,tipo 1
13365,1200336,"",FRANCISCO NASCIMENTO CUNHA,16/10/1935,tipo 1
13377,1200336,"",JOSE LOPES DA SILVA,11/03/2010,tipo 1
13417,1200336,"",MARIA ELIANJA PINHEIRO DA CUNHA,16/01/1970,tipo 1
13419,1200336,"",MARIA FRANCISCA MASSAL KAXINAWA,14/09/1926,tipo 1
13434,1200344,"",MARIA JOSEFA TAVARES SILVA,11/11/1947,tipo 1
13443,1200344,"",MARIA RAIMUNDA OLIVEIRA AZEVEDO,09/08/2007,tipo 1
13458,1200344,"",PATRICIA RAMOS DOS SANTOS,01/05/1924,tipo 1
13680,1200351,"",FRANCISCO BATISTA DA SILVA,27/02/1945,tipo 1
13720,1200351,"",JOSIANE FEREIRA DO NASCIMENTO,24/09/1937,tipo 1
13740,1200351,"",MARGARETE APARECIDA REVETE BARRETO SILVA,13/07/1977,tipo 1
13753,1200351,"",MARIA FRANCISCA DA SILVA BARBOZA,20/08/1949,tipo 1
13800,1200385,"",ROSILENE ANDRADE DA SILVA,26/04/1931,tipo 1
13835,1200385,"",ANTONIA NAIRES SILVA DE OLIVEIRA,09/02/1930,tipo 1
13850,1200385,"",FRANCISCA DANIELA SOUZA DO VALE,15/12/1935,tipo 1
13935,1200807,"",ADEMIR NUNES DA SILVA,17/06/1947,tipo 1
13967,1200807,"",ADRIELE GOMES DA SILVA,25/08/1993,tipo 1
13983,1200807,"",ALAN DA CUNHA TOMPSOM,18/07/1932,tipo 1
14030,1200807,"",ALDINEIA SENA DA SILVA BATISTA,04/03/1971,tipo 1
14090,1200393,"",AMANDA DALILA SANTOS DE ALMEIDA,19/06/1989,tipo 1
14138,1200393,"",ANA CRISTINA MATOS DA SILVA,23/05/1982,tipo 1
14193,1200393,"",ANA SOUZA DE ARAUJO,11/06/2017,tipo 1
14239,1200401,"",ANDRESSA SANTOS DE AQUINO,13/08/2011,tipo 1
14267,5107206,"",ANORINA SILVA DE PAULA,03/09/1970,tipo 1
14293,1200401,"",ANTONIA GELCIVANIA FIGUEREDO DA SILVA,18/10/1926,tipo 1
14297,5107206,"",ANTONIA HELOIZA OLIVEIRA SOUZA,02/03/1947,tipo 1
14358,5107206,"",ANTONIO GOMES DA SILVA,06/01/1974,tipo 1
14366,5107206,"",ANTONIO MATHEUS DE SOUZA MIRANDA,29/12/1941,tipo 1
14382,1200401,"",ARACI RODRIGUES DA CUNHA,25/07/1945,tipo 1
14472,1200401,"",CAMILA GOMES DE SOUZA,31/01/1946,tipo 1
14494,1200401,"",CARLOS CESAR SANTANA DE SOUZA,17/12/1972,tipo 1
14503,1200401,"",CAROLAINE DA COSTA SOUZA,03/05/1952,tipo 1
