ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
32,1302900,FABIO JUNIOR DA SILVA OLIVEIRA,GEVAN S. DE BRITO,04/11/1940,tipo 2
48,2308302,ADRIANA DE OLIVEIRA SANTOS,MALU S. DA SILVA,06/02/1993,tipo 2
107,2111300,KELLY HILLARY DA ROCHA SEGUINS,GRACIMARY C. ARAUJO,03/01/1969,tipo 2
127,3118601,MARIA GERALDA GUILHERME,ROMARIO M. DOS REIS BASILIO,01/11/1940,tipo 2
187,2501807,VANESSA CANDIDO BERNARDO,JOAO E. MORAES,04/01/1982,tipo 2
262,2408102,LAUDIZELIA TAVARES DE ATAIDE SOUZA,JOSE A. GONCALVES DOS SANTOS,15/11/1970,tipo 2
340,2905701,MARIA CONCEICAO DOS SANTOS,ANTONIO J. DE SOUZA,29/01/1951,tipo 2
419,2303709,VERONICA SILVA LOPES,MARIA F. DO NASCIMENTO,11/05/1926,tipo 2
474,2615607,POLIANA GUEDES DE ANDRADE,EDNA L. DE SOUSA,10/03/1962,tipo 2
477,2102200,MARIA ELIZANGELA MELO DA ROCHA,ROSIANE S. PEREIRA,27/04/2000,tipo 2
529,3205101,RONILDO COSTA LINDOSO,ADIVALDO A. BRANDAO,11/07/1926,tipo 2
649,1508035,MARCOS PEREIRA DA ROSA,REGINA C. LOPES DE OLIVEIRA,28/04/2017,tipo 2
676,2601201,HENRIQUE SIQUEIRA SILVA,DIOGO F. SIMOES,03/07/1945,tipo 2
726,2211308,MARIA FLAVIA DA SILVA PEREIRA,VITOR E. COSTA DE SENA,10/06/1979,tipo 2
732,4106902,CLEON ABREU BRESSIANI,VALERIO F. FREIRE,04/03/1981,tipo 2
748,3302270,THIAGO LIMA GOMES OHASI,VIVIANE M. TEIXEIRA,04/07/1951,tipo 2
752,3303500,ANA MARIA DOS SANTOS,MARIA D. FATIMA SANTOS OLIVEIRA,26/01/1938,tipo 2
825,2513208,JOSE THIAGO ALVES DE LIMA,MARIA D. DA CONCEICAO,12/08/1997,tipo 2
989,2902203,JOAO VITOR DE SANTANA DOS SANTOS,INACIO H. DE AQUINO,11/04/1975,tipo 2
