ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
2187,2909208,JOSEVALDO SANTANA SANTOS,ERONIDES I. PEREIRA,23/11/2006,tipo 2
2288,2922607,BRAZ DOS SANTOS MOREIRA,ANTONIO J. PEREIRA DOS SANTOS,30/04/1941,tipo 2
2333,2929206,DAMIANA PEREIRA DE SOUZA,ANA C. TEIXEIRA GOMES,13/05/2022,tipo 2
2403,2302404,JULIANA FELIX DE OLIVEIRA,MILCA F. RODRIGUES,10/12/1945,tipo 2
2485,2304400,MARIA AURINEIDE DE LIMA,MARIA V. DE SOUZA SILVA,19/06/2013,tipo 2
2497,2304400,MARIA LIZIANE ALVES DA SILVA,KARLA E. DA LUZ SANTOS,26/10/1925,tipo 2
2647,5207600,WESLEY JOSE SILVESTRE JUNIOR,JOSE G. DA SILVA,15/09/2015,tipo 2
2723,2107100,CARLOS JOSE MEDEIROS PINTO,REGIANE C. DA SILVA,03/06/2007,tipo 2
2775,2111300,NILTON CESAR VILANOVA LIMA,CARLOS R. FERREIRA FREITAS,11/12/1989,tipo 2
2851,3106200,FABRICIO BARBOSA DIAS,EDIVALDO F. DA SILVA,05/05/1972,tipo 2
2897,3124302,CARLOS LIMA DOS SANTOS,ZENIA F. DE SOUZA,04/05/1982,tipo 2
2944,3162401,VALDEIR PEREIRA DOS SANTOS,JORGE D. ALBUQUERQUE TAVARES,23/04/1976,tipo 2
3049,1504604,ZILVANE VIANA ESTUMANO,ALDEMIRA R.,07/11/1946,tipo 2
