ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
3109,2507606,VALDENIA V. DE LIMA SILVA,MARLENE RAMOS DA SILVA,29/09/1993,tipo 2
3167,3300506,DIRCEU O. DE AZEVEDO,ABMAEL FEITOSA DA SILVA,25/02/1928,tipo 2
3213,2606002,JOELMA L. DA SILVA,ZELANDIA DA SILVA COSTA,07/06/1995,tipo 2
3309,2614105,JOAO P. ALVES DA SILVA,GILBERTO RESENDE LEONEL JUNIOR,27/08/2014,tipo 2
3320,2616308,SEVERINA M. DA SILVA,CESAR DEPLAN DE AZEVEDO,05/01/1936,tipo 2
3332,2202133,JOAO D. SILVA ANUNCIATO,ANDREIA ESTEVES DOS REIS,14/04/2022,tipo 2
3449,3301900,WILLIAN N. DE OLIVEIRA,KEBERTON CARLOS PEREIRA LOURENCO DE OLIV,05/12/1934,tipo 2
3458,3302403,MARCELO A. DE OLIVEIRA,MARIA JOSE RODRIGUES DA COSTA,06/08/2005,tipo 2
3460,3302403,WELINGTON G. DE JESUS,PAMELA SANTOS DE CARVALHO DE SOUSA,17/09/1945,tipo 2
3463,3302809,ADRIANA R. CANDANDA,RENATA SANTOS,12/09/1932,tipo 2
3464,3302858,ANA B. DA COSTA RIOS,ROBSON LUIZ DE SOUZA FRANCISCO,17/06/2008,tipo 2
3497,3303500,JOSUITA V. MARQUES,HONORINHO BENTO,29/06/2010,tipo 2
3510,3303500,PAULO B. MONTEIRO DA SILVA,FRANCISCO AGNAILSON SOUSA DE LIMA,13/07/1924,tipo 2
3523,3303500,VILMA A. DE OLIVEIRA,VANUSA MARIA DA SILVA,25/08/1942,tipo 2
3557,3304557,GERSON T. DE SOUZA,MARLENE FERNANDES DA SILVA,19/02/2018,tipo 2
3573,3304557,MARLY X. GOMES,LUIZ ANTONIO BARBOSA,12/05/2009,tipo 2
3628,2932903,ALINE S.,RAIANE CRISTINE RODRIGUES VIANA,20/11/2008,tipo 2
3639,2401008,ANTONIA F. MAIA DE OLIVEIRA,VERONICA ARAGAO SANTOS,27/10/2005,tipo 2
3753,4203709,MANOEL L. FRANCEZ,LUCAS ROBERTO SACRAMENTO SILVA,15/09/1925,tipo 2
3757,4209102,ANDREIA D. SANTOS,JEFFERSON PEREIRA VERRONE,28/07/2002,tipo 2
3785,2803500,RAIMUNDO C. DA COSTA,ERNST PIERRE,05/08/1965,tipo 2
3824,3509908,ANDRE R. WURFEL,JAQUELINE DOS SANTOS SILVA,29/06/1969,tipo 2
3882,3133600,MARIA D. FATIMA DE JESUS FARIA,FERNANDA CLAUDIA FREITAS FERREIRA,13/08/1998,tipo 2
3939,3548708,ALINE M. CUNHA,ROSANA AMARAL DO NASCIMENTO,23/04/1926,tipo 2
4085,1200203,MARICLAUDIA R. DA COSTA,MARIA LICI SOUZA DOS SNATOS,08/02/2013,tipo 2
4123,2702900,CICERA M. ODILON DA SILVA,MARICELMA SILVA DO NASCIMENTO,04/08/1948,tipo 2
4126,2702900,MILTON R. DOS SANTOS,RONALDO VITOR DA SILVA,27/12/1944,tipo 2
4269,2906303,AQUELINE S. BARBOSA,DERIVALDO DE JESUS SILVA,24/01/1943,tipo 2
4305,2908309,CATIA R. DE JESUS,IRANI BEZERRA DA SILVA,30/09/2006,tipo 2
4419,2918407,JOABE J. DAS NEVES,MATHEUS FELIX BATISTA DOS SANTOS,27/05/1962,tipo 2
4453,2921104,GILBERTO A. BARBOSA,ERONILDES SANTOS MENDES,10/08/2014,tipo 2
4548,2931350,MARIA D. JESUS SANTANA PAIVA,DULCICLEIDE DA SILVA PALHANO,27/07/1950,tipo 2
4618,2303709,ERILANE S. DE PAIVA,RAIMUNDO JUCIMAR DE ARAUJO,18/08/2000,tipo 2
4697,2304400,MARIA N. COSTA DA SILVA,ALDANISA ALVES DE ALMEIDA RAMOS,14/07/1929,tipo 2
4701,2304400,MARIANO D. COSTA E SOUSA,MATEUS NONATO DA SILVA,30/01/1973,tipo 2
4747,2306405,MARIA M. SANTOS,ANA CARLA DE JESUS SOUZA,13/04/2022,tipo 2
4790,2311264,HORIZETE L. MARTINS,JOSE MARIO OLIVEIRA MORAES,10/10/1950,tipo 2
4807,2412005,IVANILDO A. DE MORAES,PRISCILLA MARTINS PEREIRA,20/03/2007,tipo 2
4865,2112803,PAULO A. DE ALMEIDA,LEIDIANE ALVES DA SILVA,21/03/1983,tipo 2
4933,2103703,ANA C. BALDEZ,MARIA DA GLORIA MORAES,12/03/2012,tipo 2
4947,2105401,MARIA D. SOCORRO DOS SANTOS PEREIRA,LARYSSA SABRINE RODRIGUES DA SILVA,01/01/1930,tipo 2
5082,3106200,ALACIR P. DE BRITO,IVANETE FERREIRA DOS SANTOS,25/11/1940,tipo 2
