ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
7201,"",MARIA ROSA DE SOUZA,MARIA FRANCISCA SANTOS DE ARAUJO,21/12/1949,tipo 1
7289,"",IRACEMA ROSA SILVA FREIRE,ANA CELIA FRANCA DE SOUZA,09/11/2005,tipo 1
7336,"",ILMA DO CARMO DOS SANTOS,JOSE ROBERIO ALVES,28/07/2016,tipo 1
7343,"",VANILDA GERALDA DE OLIVEIRA,LUARA VIEIRA TELES,18/06/1950,tipo 1
7347,"",GILMAR RODRIGUES DOS SANTOS,MARCOS ANTONIO PEREIRA DINO,29/04/1960,tipo 1
7375,"",GEANE DIAS DA SILVA MARQUES,RAIMUNDO JUCIMAR DE ARAUJO,03/05/1997,tipo 1
7504,"",ANA GABRIELA FERREIRA DE AGUIAR,TAMILES MARIA SALES BRANDAO,21/11/2016,tipo 1
7525,"",FELIPE JOSE DE LIMA SANTIAGO,RAMON ALMEIDA SILVA,25/01/1973,tipo 1
7527,"",FRANCISCO DE ASSIS FERREIRA DE ALMEIDA,VALDENEIA SILVA DE SOUZA,05/06/2007,tipo 1
7555,"",MARIA APARECIDA DA SILVA,LELIA DE OLIVEIRA DE CASTRO,08/02/1964,tipo 1
7617,"",FRANCISCO ITALO SILVA PIRES,ANTONIO CARLOS ROCHA,23/05/1933,tipo 1
7655,"",FRANCILSA FERREIRA DA SILVA,MARILENE OLIVEIRA DA COSTA,05/06/2007,tipo 1
7659,"",MARIA EVELINE DIAS SABOIA,WESLEY DOS REIS ABREU,19/07/1974,tipo 1
7725,"",LUIS MARTINS CLAUDIO,CAROLINE PINTO DOMINICI,03/10/1932,tipo 1
7732,"",ANDREZA ALVES DAS GRACAS,ANTONIA DE SOUSA ARAUJO ABREU,06/04/2006,tipo 1
7774,"",ELIENE MOREIRA DA SILVA,DAVI DE LUCENA ARAUJO,29/12/1958,tipo 1
7947,"",LUCELIA REGINA PEREIRA MARANHAO,RENATA CORREA DA CUNHA,25/05/1974,tipo 1
7973,"",BENTO REGO RIBEIRO,ELYENE MIRANDA GUIMARAES SILVA,03/02/2009,tipo 1
7984,"",JOANA DARC BRITO DA SILVA,ANTONIO MAXIMO SILVA,26/11/2019,tipo 1
7986,"",LUCELITA RODRIGUES DE OLIVEIRA,VALDIRENE PEREIRA,12/12/1997,tipo 1
8009,"",SOLENE PEREIRA DA COSTA,NICANORA ALVES MARTINS SIMOES,17/10/2006,tipo 1
8012,"",JOSE MARIA LOPES DA SILVA,DILMA BISPO DE OLIVEIRA,19/05/1989,tipo 1
8082,"",REINAN FERREIRA DOS SANTOS,ALINE COSTA BASSO,13/10/1945,tipo 1
8125,"",JOAO ANTONIO APARECIDO,ANA DO SOCORRO SILVA DOS SANTOS,02/12/1942,tipo 1
8145,"",JULEIMAR ECARD DO NASCIMENTO,NATASHA PAULA SILVA DA SILVA,20/01/1959,tipo 1
