ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
7226,2918308,SAMUEL OLIVEIRA DOS SANTOS,ELSON DE OLIVEIRA,10/08/2006,tipo 2
7363,2929750,PAULO RICARDO ELIAS DA SILVA,MARIA VASCONCELOS,20/10/1944,tipo 2
7370,2930204,JOSE ANTONIO RODRIGUES,MARINETE DE OLIVEIRA,23/04/2020,tipo 2
7376,2930709,KAILANE GOMES COSTA,REGINA DA COSTA,19/05/1989,tipo 2
7381,2930907,MARIA SOCORRO DA COSTA SILVA,ROBERTO DE SOUSA,15/05/1926,tipo 2
7385,2931004,MANOEL JESUS DE SOUSA,ROSINEIDE JESUS SOUZA,25/01/1940,tipo 2
7427,2933307,JUSCELIO PEREIRA CUNHA,JOSE DA SILVA DANTAS,11/07/2011,tipo 2
7465,4104808,JOSE RICARDO NOGUEIRA DA SILVA,HORLINDA DE SOUSA,28/03/1948,tipo 2
7539,2304400,JOSE ARNALDO DO NASCIMENTO OLIVEIRA,ODAISA DA CONCEICAO,29/10/2017,tipo 2
7724,4200804,GISELE OLIVEIRA BATISTA GAMBERONE,CAROLINE DOMINICI,03/01/1994,tipo 2
7781,4110607,ALESSANDRA DE FATIMA DA SILVA,FRANCINALVA COSTA E SILVA,08/06/2021,tipo 2
7904,2108702,MARIA LUZINETE ALVES,GETULIO VALERIO,12/06/1970,tipo 2
7906,2108702,SILVANA SOARES DA SILVA,NILDA DE SOUZA,08/08/1961,tipo 2
7941,2111300,DOMINGOS SOUSA SANTOS,BEATRIZ FATIMA DA SILVA,16/02/2011,tipo 2
8062,3106200,ROSEMARY OLIVEIRA COSTA,ROSILENE ROCHA,26/03/1973,tipo 2
8106,3122009,VALMIR DE SOUZA GOMES,LOURIVAL,08/11/1995,tipo 2
8163,3148509,MARIZETE CARVALHO FERREIRA,VANDELI DA SILVA,06/05/1962,tipo 2
8187,3157005,DILMA BISPO DE OLIVEIRA,JUCIETE,09/10/2011,tipo 2
