ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
2123,2901908,JOSE ROBERTO DOS SANTOS,I.,25/01/1963,tipo 2
2296,2923902,PEDRO ALVES DOS SANTOS FILHO,A.,05/04/2013,tipo 2
2594,2312601,MARIA ANTONIETA BELO DE SOUSA,M.,17/11/1967,tipo 2
2623,3205002,ADILSON MOREIRA FELIX,J.,18/09/1924,tipo 2
2629,3205309,HUGO ILDEBRANDO DOS SANTOS,D.,20/03/1933,tipo 2
2639,5203807,MARIA JOSE BARBOSA PACHECO,A.,24/06/1936,tipo 2
2696,2103208,AURICELIA LIMA DE SOUSA,C.,26/04/1963,tipo 2
2719,2106409,FRANCISCO DAS CHAGAS PEREIRA DUTRA,M.,12/04/1963,tipo 2
2748,2109304,JOSE DE FATIMA DAMAS BEZERRA,W.,17/08/1978,tipo 2
2814,3205101,CARLOS SANTOS CUTRIM FROES,J.,17/03/1924,tipo 2
2896,3123502,MARIA DE FATIMA SOARES SIQUEIRA,O.,04/07/1964,tipo 2
2921,3140001,HIAGO GOMES MENDES E BARROS,M.,30/06/2008,tipo 2
2943,2806909,CELIO VIEIRA ALVES,C.,09/05/1992,tipo 2
3000,1501402,ROSANA DA SILVA CAMPOS,M.,07/06/1960,tipo 2
3044,1504604,EDIANE CARDOSO MACHADO,V.,25/08/1954,tipo 2
