ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
5139,3118601,M.,ANTONIO MENDES DE OLIVEIRA,11/01/1984,tipo 2
5228,3165537,R.,ROSIANE SILVA DA SILVA,10/01/2001,tipo 2
5257,5000609,V.,LUZINETE ALVES DA SILVA,14/01/2008,tipo 2
5287,1500107,B.,MANOEL PEREIRA BORGES,28/08/1947,tipo 2
5299,1500404,M.,KARINA CONCEICAO DE OLIVEIRA,09/05/1938,tipo 2
5483,2512101,Z.,GERLAINNE SANTANA DOS SANTOS,07/01/1948,tipo 2
5488,2513307,E.,ADRIANA PEREIRA DA SILVA,28/07/1955,tipo 2
5507,2601052,E.,MARIA VALDILENE GOMES DA SILVA,03/05/1981,tipo 2
5551,2602308,E.,VALDIMERY LOURDES CARDOZO DA SILVA,13/06/1967,tipo 2
5556,2602605,E.,CASSIANO JOSE DA SILVA,19/10/1944,tipo 2
5605,2606002,M.,LUIZ CICERO DOS SANTOS,17/10/1964,tipo 2
5660,2609709,J.,ROSETE NICOLAU PEREIRA,16/02/2022,tipo 2
5756,2201945,B.,AMANDA SILVA DE SOUZA,12/10/1965,tipo 2
5861,4113734,O.,TATIANA DE OLIVEIRA LINO,26/04/1998,tipo 2
5918,3301900,W.,MEYBELL FREDERICO DAMIAO,13/01/1994,tipo 2
6001,3303500,R.,VANDIELIO PEREIRA DA SILVA,12/02/1980,tipo 2
6012,3303500,T.,EDNEIDE XAVIER FERREIRA,30/12/1988,tipo 2
6084,3304557,M.,JOSE MARQUES VITAL,30/11/1982,tipo 2
6090,3304557,R.,CLAUDIA FABRICIO KRAMMES,12/12/1933,tipo 2
