ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
5133,3118601,JOSE ESTEVAO DE OLIVEIRA PAULA,MANOEL GONCALVES FERREIRA,28/05/1931,Sem erro
5136,3118601,MARIA DAS GRACAS CILISTRINO RODRIGUES,SEBASTIAO ALVES FERREIRA,30/04/1928,Sem erro
5137,3118601,MARIA DE FATIMA DA SILVA,SIDNEY DOS SANTOS LOPES,29/10/2011,Sem erro
5141,3119401,STHEFANE LUANE DOS REIS,EDNO DONATO PINTO,11/04/1936,Sem erro
5143,3120300,JOAO EDSON GOMES,GERALDO AGOSTINHO DOS SANTOS,14/06/1974,Sem erro
5145,3122009,MARIA DAS GRACAS DE SOUZA,MARIA DE FATIMA DE SALES PEREIRA,11/09/1948,Sem erro
5146,3122454,RENATO ROCHA PEREIRA,MARIA LUCIA RODRIGUES,24/09/1933,Sem erro
5147,3122454,VIVALDO BORGES DOS SANTOS,ADELICIA RODRIGUES DOS SANTOS,07/08/2018,Sem erro
5148,3123700,MAURETE ALVES DE FREITAS,GERALDO EVANGELISTA GONCALVES FLORES,01/02/1974,Sem erro
5157,3127388,RENATA CORREA DA CUNHA,MARIA FERNANDA GOMES DE OLIVEIRA,04/08/1930,Sem erro
5158,3127701,ANNA LUIZA NUNES FERREIRA,ANA LUCIA DE ABREU LIMA,03/09/1939,Sem erro
5159,3127701,LINARIA GOMES DE MEIRA SOARES,JOACI DA SILVA ALMEIDA,11/01/1975,Sem erro
5160,3127701,LUCIANA COELHO DA ROCHA,LUIZA ELEUSA DOS SANTOS,13/07/1986,Sem erro
5161,3128709,ROSELENE APARECIDA FERREIRA,MANOEL CORDEIRO DE OLIVEIRA,18/09/1979,Sem erro
5163,3131307,ADELINA MARIA DE JESUS,ELSON ASTROGILDO DA SILVA,03/04/1941,Sem erro
5164,3131307,ELIZANGELA ULTIMA SILVA,VICTOR SILVA DOS SANTOS RODRIGUES,17/05/1941,Sem erro
5165,3131604,SIMONE OLIVEIRA REGO MANGELE,MARILENE APARECIDA DA CRUZ,25/04/1994,Sem erro
5168,3134707,MARIA ZELIA FRANCA DE OLIVEIRA,ROBSON ROLIM DA COSTA DE SOUZA,01/03/1974,Sem erro
5171,3135209,LEANDRO DE SOUZA REGO,FATIMA ANICE DE MORAIS,10/12/1951,Sem erro
5172,3135407,ANDREIA GOMES PINTO,LUZIA FURTUOSO GOMES DA SILVA,14/05/2013,Sem erro
5173,3135605,MANOEL PEREIRA DOS SANTOS,VERONILDA JESUS CORDEIRO,02/10/2007,Sem erro
5176,3140001,MARCUS VINICIUS PEREIRA CAMPOS,GLAUCIA MARIA DE JESUS CASTRO MANCUSO,16/01/2014,Sem erro
5178,3142007,ANA CLAUDIA RODRIGUES FERREIRA,JUCINEIA DA SILVA,06/08/1924,Sem erro
5179,3142007,MARCOS MENDES PEREIRA,MANOEL JOSE DE OLIVEIRA,28/09/1945,Sem erro
5180,3142403,GERALDA APARECIDA DE JESUS,NAIDE EUNICE DOS SANTOS,13/02/1999,Sem erro
5183,3143302,PATRICIA VIEIRA DA SILVA,BENEDITA CANTUARIA ARRUDA,08/07/1941,Sem erro
5185,3147402,GILSON DA SILVA,JOAO HENRIQUE DA SILVA,15/12/1998,Sem erro
5186,3148509,LEOCARDIA LEMES PRATES,ANA CLAUDIA SILVA DE SOUSA,09/12/1932,Sem erro
5188,3149309,LUANA PALOMA DOS SANTOS CARDOSO,GINIVALDO DA SILVA GOMES,20/08/1957,Sem erro
5189,3149804,DAYANE DA SILVA SANTOS,JOAO GOMES DA SILVA,17/10/1956,Sem erro
5195,3152402,AIRTON ALVES DOS SANTOS,TATIANE PEREIRA DUARTE,04/02/1995,Sem erro
5196,3152501,JESUS PASCHOAL FILHO,LUCICLEIA SOARES DOS SANTOS,26/08/1936,Sem erro
5198,3154309,MARINALVA SOUZA DA SILVA,ADRIANA CORREA E SILVA,06/06/1961,Sem erro
5199,3154606,DANIELA MORATO DA SILVA,CELMA SANTOS BATISTA,06/10/2021,Sem erro
5202,3155603,JOSE DOS SANTOS PEREIRA,MILTONLENES FERREIRA NUNES,04/04/2006,Sem erro
5204,3156106,DONIZETE BATISTA DE MENEZES,ANA MARIA FERREIRA SANTOS,20/09/1927,Sem erro
5205,3156700,ANDREA APARECIDA BARROS,CARLOS ALBERTO BARBOSA GIBSON,23/03/1957,Sem erro
5210,3157203,SARAH REZENDE RODRIGUES,ELISABETE ROSARIO BRITO,23/09/1989,Sem erro
5211,2928059,ADINALVA GONCALVES FERREIRA,JANEIA BARBOSA DE OLIVEIRA,20/09/2018,Sem erro
5215,3157807,LUCIANA DE LIMA CAPATO,LUIZ PAULO COSTA CORREA,27/04/1948,Sem erro
5217,3157906,GERALDO BATISTA DE OLIVEIRA,MARA CRISTINA COELHO DE LIMA,12/07/2015,Sem erro
5218,3158003,LARISSA DAMASCENO GONCALVES,MARCOS SIDNEY PANTOJA DIAS,01/05/1930,Sem erro
5219,3158201,LUCILENE OLIVEIRA DE SOUSA,MARIA BETANIA DA SILVA,24/09/1983,Sem erro
5221,3159902,ANTONIO PEDRO,MARIA DO SOCORRO RODRIGUES MENDES,10/02/1968,Sem erro
5222,3160454,ILMA SOUZA FERREIRA,MARIA JOSE DE RIBAMAR VIANA GOMES,05/09/1937,Sem erro
5223,2806909,CELIO VIEIRA ALVES,MARIA RAIMUNDA FURTADO DA SILVA,17/02/1954,Sem erro
5224,2513984,MARIANA SOARES DA SILVA,MARLISI MARIA DA COSTA SILVA COSTA,18/07/1981,Sem erro
5226,4318200,JULIANA DE LOURDES SILVA,OLGA MARIZA LOBO DA ANUNCIACAO,12/11/1927,Sem erro
5227,3162005,RITA DE CASSIA LOPES HENRIQUE,RAFAEL CORDEIRO DA SILVA,25/10/2000,Sem erro
5232,3167608,MARIA APARECIDA DA SILVA,SOCORRO AMORIM DE OLIVEIRA,12/02/1966,Sem erro
5235,3168606,ADELICIA RODRIGUES DOS SANTOS,THAIANNE DE SOUZA TAVARES,01/05/1986,Sem erro
5236,3168606,ANGELA MARIA SILVA RIBEIRO DOS SANTOS,UMERIA RODRIGUES ARDILA BARBOSA,02/07/1931,Sem erro
5237,3168606,IRENE DE OLIVEIRA TEIXEIRA,ROSANGELA MARIA PALHA DA SILVA RODRIGUES,23/06/1936,Sem erro
5240,3169000,WELLINGTON RODRIGUES MENDES,JUCINEIA DA CRUZ NARCISO,03/10/2021,Sem erro
5241,3169208,JOAO BATISTA DE ANDRADE,ARLENE RODRIGUES DE SOUZA,02/02/1986,Sem erro
5244,3170107,MARINEZ FRANCISCA MIRANDA,VIVALDO DE LIMA,04/02/1990,Sem erro
5245,3170206,ANA LUCIA DE ABREU LIMA,OZEANEA FERREIRA PINTO,14/07/2018,Sem erro
5246,3170206,CLEMILDA MARIA DA SILVA,PEDRO DA SILVA GOMES,16/01/1989,Sem erro
5248,3170206,JOACI DA SILVA ALMEIDA,ANTONIO FANDIM DOS SANTOS,30/06/1957,Sem erro
5249,3170404,SILVANIA CORDEIRO PINTO,MANOEL CLAUDIO DE SOUZA GALVAO,25/02/2007,Sem erro
5251,3171204,JHONATA HONORATO DA SILVA,MARILDA MORAIS DUQUE,25/01/1981,Sem erro
5253,3171204,RAIMUNDO NONATO DA SILVA,MARIA APARECIDA MORAES,01/03/1938,Sem erro
5254,3171303,ELIETE LEONCIO DA ROCHA,JURLENE MARIA FREIRE DE OLIVEIRA,09/11/2018,Sem erro
5259,2401305,ANNY LARISSA PONSOLLE CARRILHO,LUCAS COSTA DO NASCIMENTO,11/01/2023,Sem erro
5260,5002704,VANILDA ALVES PEREIRA,VANUSA DUARTE RIOS,09/06/1954,Sem erro
5261,5003207,LEOPOLDINA VICTORIO DUARTE SABALA,MARIA JOSE FURTADO NOGUEIRA,30/10/2019,Sem erro
5262,5003900,STFANY APARECIDA DE SOUZA PENZE,ROSILENE BONTA FURTADO,30/11/2007,Sem erro
5263,5214051,ANTONIO LUIS ROMERO DA SILVA,AIDA MARIA GOMES,03/01/1947,Sem erro
5266,5007703,MARIA PEREIRA DOS SANTOS,EDSON FERREIRA DE ALMEIDA,20/10/1937,Sem erro
5269,5101605,BENEDITA GONCALVES DA SILVA,MARIA CELINA RODRIGUES LOBATO,02/03/1959,Sem erro
5270,5101704,SILVA IZABEL NOGUEIRA,MARIA JOSE PEREIRA BARBOSA,25/08/2012,Sem erro
5272,5103403,FRANCISCO DA SILVA FONTINELE,MARIA VALDILENE FARIAS PEREIRA,14/10/1944,Sem erro
5273,5103403,NORIGUET BENISSE,MARIA VALDILENE FARIAS PEREIRA,26/07/1964,Sem erro
5277,5106158,LUANA LUZIA PONTES DOS SANTOS,DANIELE CASTRO SANTOS,13/08/1993,Sem erro
5282,5108402,ADELAIDE MOURA ALVES,MARIA DO REMEDIO DA SILVA,26/04/1946,Sem erro
5283,5108402,ADEMIR MARTINS DA SILVA,MARTA FARIAS,21/07/2009,Sem erro
5285,1500107,AMANDA DE VILHENA RODRIGUES,FLANKNELBIA BARROS DA SILVA,26/09/1929,Sem erro
5286,1500107,ANTONIEL DA CUNHA QUARESMA,SANDRO DA SILVA SATIL,09/08/1951,Sem erro
5289,1500107,CLAUDETE GONCALVES SANTOS,DARCILENE NAZARE DE JESUS GOMES,12/07/1962,Sem erro
5291,1500107,JONATAS DO CARMO QUARESMA MARQUES,MARIA DAS NEVES PEREIRA DA SILVA,07/08/1988,Sem erro
5292,1500107,JOSE LUIZ CHAGAS DE OLIVEIRA,LUIZ ANTONIO TAVARES DA SILVA,29/06/2018,Sem erro
5293,1500107,JOSINEI DE JESUS BARRETO SILVA,NATANAEL JOSE SOUZA DA SILVA,14/04/1966,Sem erro
5295,1500107,MESSIAS MACHADO FERREIRA,MARIA DAS GRACAS DE JESUS DOS SANTOS,10/03/1980,Sem erro
5298,1500107,ROSILENE MACHADO DE ASSUNCAO,CELCIANE DA SILVA MIRANDA,07/01/1932,Sem erro
5303,1500701,MARGARETE DO NASCIMENTO RIBEIRO,ANTONIO CARLOS PALHETA LIMA,08/04/1989,Sem erro
5305,1500800,PAMELA LIMA DA SILVA,RAIMUNDO NONATO DE SOUSA,26/09/1977,Sem erro
5307,1500909,RUBENITA DOS REIS SILVA CORREA,REGINA MARIA SILVA,15/12/1975,Sem erro
5310,1501402,ALAN FABRICIO SANTOS VIEIRA,EULA PAULA BORGES ARAUJO,09/08/2007,Sem erro
5312,2501906,ANA ANDREIA ALVES DA SILVA,MIKELLE SILVA REIS,01/05/1981,Sem erro
5314,2700805,ANGELA SOARES DA CONCEICAO,SEBASTIAO DA SILVA,27/08/1982,Sem erro
5316,1501402,BIANCA RODRIGUES DA SILVA,ELIANE DE FREITAS PEREIRA,16/06/1946,Sem erro
5318,2501906,DEBORA EVELLYN BARROS BENJAMIN,GEOVANA MARTINS DAS NEVES,29/06/1986,Sem erro
5319,1501402,EDE SANTOS DA COSTA,LUCINALDO CARDOSO DOS SANTOS,04/10/1945,Sem erro
5321,1501402,FABSON BORGES MICHILES,MARIA NAZARE CUMARU DA SILVA LIMA,03/06/1994,Sem erro
5322,1501402,FRANCISCO DAMIAO DINIZ DA SILVA,JOHN KEVEM SANTOS DO NASCIMENTO,20/04/1927,Sem erro
5324,2501906,JOSE VILMO RAMOS DOS SANTOS,LEONARDO ANTONIO VARELA,12/07/2020,Sem erro
5325,2501906,LUCIMAR GONCALVES DE OLIVEIRA,ADRIANA ALVES DOS SANTOS,28/09/1931,Sem erro
5329,1501402,MOIZES BARROS,MARIA EDILENE DA SILVA,13/01/1925,Sem erro
5332,1501402,RUDIVALDO FARIAS DA CRUZ,MAX PEQUENO DOS SANTOS,05/12/2022,Sem erro
5337,1501709,MARIA RUTH DA SILVA SANTOS,LENICE BARBOSA DOS SANTOS,15/01/1948,Sem erro
5339,1501808,MARIA RAIMUNDA GONCALVES DE LIMA,EUDA MARINHO COSTA,20/11/1988,Sem erro
5340,1502202,CLEIDIANA DA SILVEIRA GASPAR,RAIMUNDO MONTINEGRO DE SOUSA,25/02/1979,Sem erro
5343,4104501,ROSINALDO NEVES DE SOUZA,ALIANE MARIA DE OLIVEIRA,05/10/1996,Sem erro
5344,1502400,RONIVALDO CARLOS SILVA,DANIRRELY MARCELLY BARBOSA DOS ANJOS,28/06/1981,Sem erro
5346,1503200,ADELINO JOSE DE SOUZA BRITO,EVANDRO DE ALMEIDA ANDRADE,14/04/2010,Sem erro
5350,1503507,ADRIANI SOARES DOS SANTOS,JOSELANEA ARAUJO DOS SANTOS,09/04/1940,Sem erro
5352,1503804,DENIVAL DE SOUSA SILVA,MICHELE ELIZABETE DA SILVA ROSAS,04/02/1954,Sem erro
5353,1503804,NILTON BORGES DOS SANTOS,RAFAELA BENEVENUTO DA SILVA,28/06/1937,Sem erro
5354,1504000,CLEIDIANE BARREIROS PORTILHO,VALMIRA PESSOA DE LIMA,24/09/1989,Sem erro
5355,1504208,CHARLENE SANTOS DA SILVA,ALMIR ROGERIO DOS SANTOS MELO,02/06/1935,Sem erro
5357,1504208,KECILIANE DE SOUSA LIMA,JANIELSON DA SILVA FERREIRA,17/03/2023,Sem erro
5359,1504208,MARIA DE JESUS DA CONCEICAO,FERNANDA HELOISA OLIVEIRA DE LIMA,12/11/1978,Sem erro
5362,1504307,LEIDIVAN NAZARENO DIAS SILVA,ADRIANO DA CONCEICAO,24/01/1946,Sem erro
5363,1504455,ERNANDES DA COSTA NOGUEIRA,BRUNO DA SILVA SOARES,01/04/2008,Sem erro
5364,1504455,RAFAEL DA SILVA EVANGELISTA,MARIA DAS NEVES BARBOSA DAS FLORES,11/02/1949,Sem erro
5366,1504604,DEUZIRENE PINTO BALIEIRO,SEBASTIAO CHAGAS SOARES,09/12/2002,Sem erro
5368,1504604,LUIZA DE MARILLAC CARVALHO PEREIRA,FRANCIEUDO BRAZ DE MEDEIROS,12/05/1924,Sem erro
5375,1504703,DARLIANE PANTOJA DA SILVA,MARIA BETANIA ALEXANDRE DAS NEVES,02/04/1982,Sem erro
5376,1504703,MANOEL SOUZA MARTINS,GILMARA LUCIA DA SILVA CLEMENTINO,25/12/2018,Sem erro
5379,1504703,NATALINO DOS SANTOS MONTEIRO,FRANCISCO GONZAGA DE NEGREIROS,14/07/1926,Sem erro
5382,1505403,JOAQUIM ALMIR SANTOS FERREIRA,LUCIANO LOPES DE MOURA,15/12/1996,Sem erro
5383,1505437,LAIR LIMA RODRIGUES,MARIA CARMEM DE SOUSA,06/06/1990,Sem erro
5385,1716307,LEONISIA SILVA DO NASCIMENTO,SUETONIO RICARTE BEZERRA,16/12/2021,Sem erro
