ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
5263,5214051,ANTONIO LUIS ROMERO DA SILVA,AIDA M. GOMES,03/01/1947,tipo 2
5364,1504455,RAFAEL DA SILVA EVANGELISTA,MARIA D. NEVES BARBOSA DAS FLORES,11/02/1949,tipo 2
5409,2500106,MARIA DE LOURDES DOS SANTOS SILVA,SEVERINO R. DOS SANTOS,21/11/1999,tipo 2
5479,2512721,JOSEILSON FRANCISCO DOS SANTOS,EMANUELA V. MENEZES DE OLIVEIRA,02/07/1966,tipo 2
5566,2602902,RONYERISON HENRIQUE SILVA TEIXEIRA,DANIELE M. DOS SANTOS,05/07/1977,tipo 2
5578,2604106,LUCIANA MARIA DE JESUS,MENIELE D. SANTOS CASTRO ALVES,15/12/1973,tipo 2
5728,2614105,MOISES DE ALMEIDA,PALOMA I. DA SILVA BELO,17/02/1935,tipo 2
5804,2209609,JOSE NILSON ALVES DA SILVA,MARIA A. BATISTA GUIMARAES,15/03/2023,tipo 2
5856,4109401,SANTINO BORGES DOS SANTOS,ROBERTO D. OLIVEIRA FERREIRA,05/03/2018,tipo 2
5932,3302403,MARIA APARECIDA BOTELHO,SERGIO D. OLIVEIRA,09/09/1943,tipo 2
5978,3303500,JHONATAN RODRIGUES AGUIAR,AURINEIDE F.,17/08/1934,tipo 2
6025,3304151,MARLI DO ESPIRITO SANTO,ERIVAN R. DA SILVA,18/10/2011,tipo 2
6130,3305554,CLAYTON PROCOPIO NEVES,JUAN D. FERNANDES TORBES,21/02/1947,tipo 2
6195,2408102,LUCIANA PINHEIRO DE BRITO,LINDINALVA D. SANTOS,26/08/1933,tipo 2
6236,1101302,ATENIZIA SANTOS GONCALVES,JARCI P. FILHO,06/08/1929,tipo 2
6313,4314407,JOAO PAULO BASTOS RIBEIRO JUNIOR,JULIANA A.,02/08/1930,tipo 2
6340,4323002,INAJARA ANDRADES,VALDINEI D. SANTOS,25/06/1957,tipo 2
6388,2506905,JOSE DIONEL DOS SANTOS,DAYANE G. PAREDES,15/09/1997,tipo 2
6416,4216107,ADAILTON FELIX DOS SANTOS ANJOS,AMANDA M. MACHADO,25/06/2019,tipo 2
6447,3509502,JAQUELINE CRISTINA BENEDITO MATIAS,ROBSON L. DE SOUZA,14/12/2008,tipo 2
6484,3515707,SELMA ANDRADE DOS SANTOS RODRIGUES,CLEIDE A. GALDINO DA SILVA,31/05/1960,tipo 2
6577,3534401,INES DO CARMO LOPES,MAYARA D. SILVA,03/07/1996,tipo 2
6610,3545209,LUCIA APARECIDA DOS REIS,THAMIRES J. DE SOUZA,21/06/1981,tipo 2
6729,3550308,FLAVIA MARIA DA SILVA,MARIA D. FATIMA DA SILVA,04/09/2013,tipo 2
6871,1200179,DAMIAO AZEVEDO DE SOUSA,CRISTIANE S. SANTOS,17/01/1960,tipo 2
6961,2706307,MARIA ALEXANDRA DO NASCIMENTO,SANDRO S. SANTOS,14/10/1946,tipo 2
6980,2707701,DANILO DOS SANTOS SUPRIANO,SELMA D. SANTOS MELGACO,31/03/1992,tipo 2
6982,2708006,AGEILSON FREITAS,TAINE B. DOS SANTOS,15/10/2019,tipo 2
7010,1301803,MARIA DO SOCORRO BARROSO SOARES,AUZENAIDE C. DA SILVA,07/10/1992,tipo 2
7024,1303403,NUBIA ANDRADE DE SOUZA,CELSO P. DA SILVA,25/05/1931,tipo 2
