ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
2063,2706307,"",JANETE SANTANA DE OLIVEIRA,06/01/1962,tipo 1
2179,2908408,"",JUVENCIO NERES DA SILVA,23/05/1942,tipo 1
2182,2908903,"",VIRGINICE GUIMARAES DOS SANTOS RAMOS,05/04/1991,tipo 1
2183,2908903,"",NELIO BRITO AMORIM,01/11/1945,tipo 1
2184,2909109,"",ROQUE DE JESUS BRITO,24/04/1938,tipo 1
2192,2910305,"",ADRIEL SANTOS OLIVEIRA,13/08/1965,tipo 1
2203,2912707,"",MARILENE DA CONCEICAO CORREIA OLIVEIRA,30/04/1943,tipo 1
2206,2913002,"",SILVANEIDE ROSA DE SOUZA,10/08/1969,tipo 1
2277,2919553,"",MARCIO MOREIRA SILVA,19/05/1964,tipo 1
2278,2919801,"",AIDE DA SILVA MASCARENHAS,13/07/2013,tipo 1
2335,2929503,"",ANTONIA MADRIANA DA SILVA EVANGELISTA,02/05/1945,tipo 1
2336,2929602,"",ANTONIA MARIA GUEDES DA SILVA,21/05/2007,tipo 1
2339,2929909,"",ANTONIO PATRICIO DA SILVA,10/08/1980,tipo 1
2415,2303709,"",ANTONIO HUGO OLIVEIRA COSTA,30/04/1973,tipo 1
2458,2304400,"",MARIA ELENILCE HENRIQUE,25/12/1948,tipo 1
2484,2304400,"",MARCIO DE OLIVEIRA,14/11/2021,tipo 1
2533,4110052,"",CLEMILTO PEREIRA LOCATELI,24/09/1997,tipo 1
2682,2101608,"",JOSE RIBAMAR CAMARA SILVA,07/10/1979,tipo 1
2692,2103125,"",ALEXANDRE BRANDAO DE OLIVEIRA,24/12/2014,tipo 1
2801,2112209,"",ADAO RODRIGUES DE OLIVEIRA,10/12/1974,tipo 1
2809,2112506,"",GENI FERREIRA DE SOUZA,04/01/2019,tipo 1
2833,3101607,"",TEREZA ALVES SIQUEIRA,10/07/2000,tipo 1
2855,3106200,"",ANA MARIA FERREIRA SANTOS,23/10/1933,tipo 1
2862,3106200,"",EDENIR CORREA PORTAL,03/01/2019,tipo 1
2884,3113305,"",SEBASTIAO RAMOS DA SILVA,06/08/2006,tipo 1
2955,3170107,"",MARIA AURICELIA ANDRADE DE SOUSA,26/08/2015,tipo 1
3022,1502400,"",IVANETE GOMES DOS SANTOS,01/03/1958,tipo 1
3034,1504307,"",MARIA APARECIDA DE ARAUJO,08/03/2017,tipo 1
3040,1504604,"",CICERO HERMINIO DA SILVA,21/01/1980,tipo 1
3057,1505106,"",JOSE LOURENCO DE OLIVEIRA,19/11/2011,tipo 1
3084,2503001,"",PATRICIA NASCIMENTO DA PAIXAO,02/01/1955,tipo 1
3100,2507507,"",OZILEIDE ALVES BEZERRA,22/05/1965,tipo 1
3147,2600500,"",ANGELA PAULA DE SENA DA SILVA,02/09/1981,tipo 1
3284,2611606,"",HUGO SORRILHA FILHO,11/08/1937,tipo 1
3346,2205508,"",VANESSA DA SILVA SANTOS,12/05/2021,tipo 1
3475,3303500,"",GENILSON OLEGARIO PEREIRA,30/07/1973,tipo 1
3486,3303500,"",LUIZ GONCALVES PEREIRA,20/06/1948,tipo 1
3566,3304557,"",LUIS VALERIO DOS SANTOS,08/07/1952,tipo 1
3579,3304557,"",EDIONE MICARLA COSTA SILVA,03/07/1989,tipo 1
3620,3305109,"",CAMILA ALVES DIAS,17/03/1931,tipo 1
3636,3306305,"",JOSE ERALDO DOS SANTOS,22/01/1955,tipo 1
3657,2406601,"",UBIRATAM DE SANTANA,15/11/1976,tipo 1
3711,2409704,"",MARIA JUDITE DOS SANTOS,05/04/1979,tipo 1
3726,1100205,"",WILLIAN DA SILVA SANTOS,16/02/1980,tipo 1
3737,4311205,"",PAULO ANTONIO DA SILVA,14/06/1968,tipo 1
3799,2805604,"",LEANDRO MONTEIRO SANTOS,18/11/1969,tipo 1
3812,3504909,"",EDNEIDE SANTOS VIEIRA,22/02/1978,tipo 1
3826,3510807,"",JOSIANE DOS SANTOS OLIVEIRA,03/03/1936,tipo 1
3911,3537800,"",MARIA SUZANA DA SILVA OLIVEIRA,05/06/1990,tipo 1
3927,2513851,"",ODETE SANTOS DA SILVA,18/07/1935,tipo 1
3930,2513851,"",OSVALDO LUIZ ALVES DE JESUS,20/06/1966,tipo 1
3971,3548708,"",ANTONIO DE MENEZES FERREIRA,08/04/1931,tipo 1
4020,3550308,"",ELIANE FERREIRA DA SILVA LIMA,28/07/1966,tipo 1
4025,3550308,"",MARIA APARECIDA SILVA DOS SANTOS,29/10/1980,tipo 1
4071,3552502,"",MARCIA SANTOS DA SILVA,13/10/1990,tipo 1
4082,4106704,"",LUCIENE CASSIANO DA SILVA,10/02/1926,tipo 1
4130,2704005,"",MARIA ERENICE DE SOUZA,05/03/1969,tipo 1
4203,2414902,"",RUBENS DOS SANTOS BARBOSA,02/08/1934,tipo 1
4220,1302603,"",VITOR VIEIRA LACERDA,10/12/2004,tipo 1
4246,2902302,"",SILVANDO SIMOES DE SOUZA,23/02/1992,tipo 1
4277,2906501,"",SIRLEI FERREIRA DE ALMEIDA,09/10/2001,tipo 1
4279,3112000,"",GENISSE BISPO DE JESUS,08/02/2017,tipo 1
4443,2919959,"",JOSE FERRAZ VIEIRA,28/03/1963,tipo 1
4458,2921500,"",DERALDO SILVA ARAUJO,29/10/1953,tipo 1
4507,2513406,"",FRANCISCA FERNANDA BERNARDINO MARIANO,15/04/1993,tipo 1
4526,2929503,"",ALESSANDRA FERREIRA CAVALCANTE,21/02/2003,tipo 1
4561,2932457,"",FRANCISCA MARIA FARIAS BACELAR,23/06/1964,tipo 1
4645,2304400,"",ELY SANDRA DOS SANTOS MAGALHAES,15/08/1964,tipo 1
4684,2304400,"",FRANCISCO NETO DE SANTANA,10/03/2010,tipo 1
4736,2306405,"",MARIA DO NASCIMENTO RIBEIRO,12/05/1991,tipo 1
4786,2310704,"",MARIA HELENA OLIVEIRA GONCALVES,08/12/2004,tipo 1
4811,2312908,"",REGINA RODRIGUES DA SILVA,30/11/1987,tipo 1
4829,5300108,"",JAILTON COSTA,21/01/1945,tipo 1
4933,2103703,"",MARIA DA GLORIA MORAES,12/03/2012,tipo 1
4946,2105351,"",KEILIANE BARROS DE JESUS,25/07/1931,tipo 1
5007,2111201,"",LUCIANA REGINA SANTOS,25/04/1973,tipo 1
5054,2112209,"",MARLIA GENEROSO MARQUES DA CRUZ,23/03/1975,tipo 1
