ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
15438,1200401,F.,GLENDA DO NASCIMENTO BARBOSA,23/08/1960,tipo 2
15527,5107206,F.,IRANEIDE DA SILVA BARRETO,13/04/2020,tipo 2
15591,1200401,F.,JACKELINE DA SILVA PEREIRA,11/03/1960,tipo 2
15694,5107206,G.,JERUSA FERREIRA DE ALMEIDA,02/10/1993,tipo 2
15695,5107206,G.,JERUZALEA MOURA DOS SANTOS,07/12/1940,tipo 2
15970,1200401,J.,KAYLANE MOTA DE OLIVEIRA,20/03/1998,tipo 2
15971,5107206,J.,KEGINA DA SILVA JAIME,23/09/1973,tipo 2
16073,5107206,J.,LEONICE DA SILVA CARVALHO,10/01/1995,tipo 2
16112,5107206,J.,LINDA ESPERANZA TREMONT SANGRONIS,15/03/1984,tipo 2
16125,1200401,J.,LOURIVAL DOS SANTOS GOMES,12/02/1994,tipo 2
16154,1200401,J.,LUCAS VINICIUS ALVES DOS SANTOS,28/01/1958,tipo 2
16199,1200401,J.,LUCILHA ALVES DE SOUZA,15/10/1934,tipo 2
16217,1200401,J.,LUIZ ANTONIO DA SILVA,19/09/1929,tipo 2
16223,5107206,K.,LUZIA BENVINDA BEZERRA,22/04/2002,tipo 2
16244,1200401,K.,MACILENE DOS SANTOS BARROS,08/12/1925,tipo 2
16255,5107206,K.,MAILDE EDUARDO DA SILVA,30/07/1945,tipo 2
16280,5107206,K.,MANOELA ALVES DE SOUSA LIMA GONDIM,20/01/2010,tipo 2
16297,1200401,K.,MARCELO ANDERSON LUCAS DA SILVA,02/02/1936,tipo 2
16304,1200401,K.,MARCIA ANDREIA SOUZA DA ROCHA,16/01/1979,tipo 2
16352,1200401,L.,MARIA ALCIONE LIMA DA SILVA MALUE,02/02/2013,tipo 2
16354,5107206,L.,MARIA ALDANIZIA DE LIMA SOUZA,08/03/1946,tipo 2
16361,1200401,L.,MARIA AMANCIO DOS SANTOS SILVA DE SOUZA,14/03/1929,tipo 2
16425,5107206,L.,MARIA CECILIA DA SILVA NASCIMENTO,30/10/1930,tipo 2
16455,5107206,L.,MARIA DA CONCEICAO QUEIROS DE AZEVEDO,13/02/2021,tipo 2
16468,1200401,L.,MARIA DA LIBERDADE COSTA DA SILVA,25/07/1978,tipo 2
16779,1200401,M.,MARIA MAIELE GOMES DA SILVA,10/05/1949,tipo 2
16823,5107206,M.,MARIA RAIMUNDA DA SILVEIRA,30/10/1972,tipo 2
16862,5107206,M.,MARIA SANDRA DE SOUSA,08/04/1995,tipo 2
16928,1200401,M.,MARILEIDE GERALDO OLIVEIRA,20/07/1962,tipo 2
16982,5107206,M.,MARLENE DE JESUS SANTOS,08/07/1979,tipo 2
17161,1200401,M.,NISIANE DA SILVA E SILVA,12/10/1993,tipo 2
17190,5107206,M.,ORLANDO SARDINHA ALVES,04/12/1966,tipo 2
17332,1200401,M.,RAIMUNDA NONATA LIMA BRAGA,30/10/1968,tipo 2
17352,1200401,M.,RAIMUNDINHA ROCHA DE LIMA,01/11/1940,tipo 2
17383,1200401,M.,RAQUEL CAMPOS DOS SANTOS,29/09/2017,tipo 2
17422,1200401,M.,REBECA ESTEFANIE TEIXEIRA DE SA,26/11/1963,tipo 2
