ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
17444,1204153,MESSIAS FURTADO FERREIRA DE OLIVEIRA,RENATA SILVA DO NASCIMENTO,21/12/1983,tipo 4
17505,1207691,MISLENA CARDOSO BATISTA,ROSANA MARTINS LUCAS DE OLIVEIRA,30/06/1979,tipo 4
17509,1205756,MOISA GOMES DE ALBUQUERQUE,ROSANA PEREIRA DE SOUZA,22/06/1966,tipo 4
17513,1200461,MONICA LOURDES DA SILVA,ROSANGELA DE FREITAS OLIVEIRA SANTOS,24/02/1952,tipo 4
17520,5113493,NADILA PEREIRA RODRIGUES,ROSANILDA BEZERRA ALVES,15/03/1958,tipo 4
17593,5115393,NILDA ANGELICA INSFRAN,SABRIELE OLIVEIRA DA SILVA,17/10/1976,tipo 4
17597,1208091,NILSILENE SOUZA DE OLIVEIRA PEREIRA,SABRINA DOS SANTOS ANDRADE,05/07/1960,tipo 4
17624,5113751,OSIMAR JOSE REZENDE DA SILVA,SAMIA ARAUJO MEIRELES,20/04/1959,tipo 4
17625,1202557,OSMACIONE BARROS DA SILVA,SAMIA DA CRUZ CHAGAS,28/01/2023,tipo 4
17649,5109541,PATRICIA DE JESUS BRAGA DE SOUZA FERREIR,SARA DA SILVA,18/06/1933,tipo 4
17665,5110081,PAULO HENRRIQUE DE OLIVEIRA MATOS,SARAJANE OLIVEIRA DA SILVA,03/07/1981,tipo 4
17669,5108767,PAULO WESLEY SANTANA VIEIRA,SEBASTIANA ANALIA DE LIMA,25/11/1949,tipo 4
17688,5107736,PRISCILA FERREIRA DOS SANTOS,SELMA MACHADO DA COSTA,29/10/1983,tipo 4
17693,1203691,PRISCILA RODRIGUES MACIEL,SEVERINA TEIXEIRA DO NASCIMENTO,06/12/1979,tipo 4
17695,1209434,QUEILIANE LIMA DA SILVA,SHARA ROBERTA CAMARGO GRANGEIRO,19/04/1953,tipo 4
17708,5113854,RAFAELA DOS SANTOS BATISTA,SIDRONE CONCEICAO DA SILVA,22/07/1990,tipo 4
17735,5112253,RAIMUNDA ALVES DA SILVA,SIMONE MARIA CACAU DO NASCIMENTO,21/01/1973,tipo 4
17739,5117072,RAIMUNDA CONCEICAO DE LIMA,SINAI DA SILVA SOUZA,03/09/1927,tipo 4
17740,1203734,RAIMUNDA CONCEICAO DE LIMA,SINAIRA SENA DE SOUZA,05/12/1969,tipo 4
17743,1201410,RAIMUNDA DA SILVA LIMA,SIRLEI OLIVEIRA DO NASCIMENTO,17/05/2015,tipo 4
17750,1202717,RAIMUNDA GILDA ROCHA DA SILVA,SOLANGE CARVALHO DE ANDRADE,28/06/2019,tipo 4
17751,1203247,RAIMUNDA KARINNY DE PAULA VIEIRA,SOLANGE DA SILVA MIRANDA,29/07/1993,tipo 4
17754,1201351,RAIMUNDA MATIAS DA SILVA,SOLANGE PEREIRA SANTANA,11/03/2006,tipo 4
17767,5115970,RAIMUNDA NONATA NASCIMENTO DA PENHA,STEFANE SIEBRA LIMA,16/07/1989,tipo 4
17771,5111067,RAIMUNDA NONATA SOARES DE LIMA,STEFANY FERREIRA,08/06/1996,tipo 4
17783,5109012,RAIMUNDO CHAGAS RODRIGUES DE OLIVEIRA,SUELI JERONIMO DO NASCIMENTO,06/06/1955,tipo 4
17806,1208933,RAIMUNDO RODRIGUES DE SOUZA,TAILANE BARBOSA DA SILVA,08/02/1977,tipo 4
17812,5108153,RAISA RODRIGUES GEBARA,TAINARA DE ALMEIDA AMADOR,22/09/2020,tipo 4
17814,5113509,RAISA SOUZA DE NAZARE,TAINARA LIMA DA SILVA,04/04/1955,tipo 4
17823,1207197,RAMAYANA ACACIA SILVESTRE DO NASCIMENTO,TAIS DOS SANTOS DA SILVA,14/12/1977,tipo 4
17827,5115433,RANILDO SILVA DE SOUSA,TAIS SILVA SOUZA,03/04/1957,tipo 4
17845,5115813,RAQUELY LIRA NASCIMENTO,TAMIRES SOUZA DA COSTA,20/07/1965,tipo 4
17854,5108877,RAYLINE DE OLIVEIRA,TATIANA OLIVEIRA SILVA,23/10/1990,tipo 4
17855,1206112,RAYNA NATASHA BARBOSA DOS SANTOS,TATIANA PEREIRA RODRIGUES,10/06/1942,tipo 4
17860,1204024,REBECA ESTEFANIE TEIXEIRA DE SA,TAYANE DA SILVA LOPES,11/08/1968,tipo 4
17862,5110336,RECHELMA SILVA DOS SANTOS,TAYNA DE ALMEIDA RODRIGUES,17/07/1967,tipo 4
17863,1205270,RECHELMA SILVA DOS SANTOS,TAYNA KARINE COSTA DE SOUZA,25/05/1976,tipo 4
17875,5116990,REGISLANE TASSIA FREITAS DE LIMA,TEREZINHA DE SOUZA MORAIS,16/02/1996,tipo 4
17892,1206330,RITA DE CASSIA SOTERO DOS SANTOS,THALISSON BEZERRA DA SILVA,06/06/1964,tipo 4
17912,5116454,RONDINEIA DE OLIVEIRA LOPES,VALDEIRTON DOS SANTOS BRAGA,18/03/1962,tipo 4
17926,1201528,ROSA MARIA DA SILVA SOUZA,VALDIZA FERREIRA,13/05/2008,tipo 4
17932,1206724,ROSA MARIA OLIVEIRA DOS SANTOS,VALTEMIR GOMES DE COELHO,28/09/2005,tipo 4
17941,5110899,ROSANE ABREU DA SILVA,VANDERLENE DE SOUZA FELICIO,11/10/2022,tipo 4
17948,1201216,ROSANGELA DA SILVA DE LIMA,VANESSA BRAGA DE ALMEIDA,16/06/2003,tipo 4
17955,5108888,ROSEANE DA SILVA FERREIRA,VANESSA LOPES LAURIANO KAXINAWA,13/12/2000,tipo 4
17956,1200604,ROSEANE IDALINA DE FREITAS,VANESSA LOPES MACHADO,06/10/2021,tipo 4
17979,1205149,ROSIENE DO NASCIMENTO XAVIER,VERA EULINA SANGAMA DE SOUSA,24/10/1985,tipo 4
17981,5108077,ROSILDA RODRIGUES DE MENDONCA,VERA LUCIA COSTA MAIA,04/08/1965,tipo 4
17982,5117117,ROSILEIDE FERREIRA DA SILVA,VERA LUCIA DE LIMA LOPES,10/11/2012,tipo 4
17984,5107689,ROSILENE ARAUJO DA COSTA,VERONICA DA SILVA LIMA,30/04/1961,tipo 4
17989,1200564,ROSILENE JULIAO CAMURCA,VERUSCA BATISTA DO NASCIMENTO,06/09/1961,tipo 4
17997,1203641,ROSIMEIRE DA SILVA OLIVEIRA,VINICIUS KAIKY DE SOUZA MARTINS,12/10/1925,tipo 4
18016,5108407,ROZELIA MARTINS DOS SANTOS,VITORIA VIEIRA FREIRE,31/01/1938,tipo 4
18021,5107447,ROZIANE DO NASCIMENTO SILVA,WALCILEIA NUNES DA SILVA,28/06/2018,tipo 4
18023,5109063,ROZILDA OLIVEIRA DA SILVA,WALLACE DOS SANTOS RODRIGUES,09/10/2015,tipo 4
18025,1207828,ROZIMAR DA SILVA FURTADO,WANDEJANE DE LIMA SILVA,28/03/2021,tipo 4
18038,5113576,SABRINA FERREIRA DE SOUZA,WERLANY JENIFFER DE LIMA RODRIGUES,31/07/1938,tipo 4
18039,1203232,SABRINA JESUS BATISTA DE ALMEIDA,WESLEY LOHAN DA SILVA OLIVEIRA,22/05/1951,tipo 4
18041,5114573,SABRINA MUNIZ DE MENDONCA,WESLIANE CAROLAINE LIMA DA SILVA,05/04/2005,tipo 4
18044,5116517,SAINARA DA CONCEICAO NASCIMENTO,WGLEYSON DE MENEZES VALLE,11/02/1982,tipo 4
18053,5112998,SAMARA DE QUEIROZ MESQUITA,WILLISON CESAR DA SILVA,22/04/2014,tipo 4
18062,1208290,SAMARA SILVIA SILVA COSTA,YASMIM PASSOS FREITAS,08/01/1967,tipo 4
18081,1201478,SANDRA LOPES DE SOUZA,ZIRLANDIA GOMES DOS SANTOS,08/09/1984,tipo 4
18082,5110389,SANDRA LOPES FERNANDES APURINA,ZUILA BERNARDINO DA SILVA,06/01/1937,tipo 4
18103,1205147,SARA NAYANE DE SOUZA SILVA,AURINETE DE ALMEIDA SANTOS,15/08/1976,tipo 4
18112,5109386,SAULO VIEIRA DA SILVA,DANIELE ANDRADE DA SILVA,01/02/2023,tipo 4
18117,5112198,SEBASTIANA DA CUNHA NASCIMENTO,ELIANDRA OLIVEIRA DA SILVA,29/10/1997,tipo 4
18129,5112206,SEILDA SILVA DOS SANTOS,GEILDA SALDANHA MAIA,09/02/1971,tipo 4
18132,1202621,SELMA MARIA DA SILVA SOUZA,GUILHERME AMARAL ARAUJO,18/02/1933,tipo 4
18136,5116710,SERGIO RODRIGUES DUTRA,JANARISSA SOUZA DA SILVA,17/07/1936,tipo 4
18143,5107290,SHEYLAIANE DE SOUZA PEREIRA,JOSINETE FERREIRA SOUZA,09/11/2014,tipo 4
18160,5107397,SILVIA MARIA COSTA DA SILVA,MARIA ANTONIA DE LIMA SILVA,27/11/1969,tipo 4
18170,5112248,SIMONE SALES DE SOUZA,MARIA DE JESUS BEZERRA DO NASCIMENTO,19/05/1936,tipo 4
