ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
15428,1200401,FABIULA OLIVEIRA DA COSTA,GLEICIANE COSTA REIS,06/03/2010,tipo 2
15565,5107206,FRANCISCA JANAINA LIMA DA COSTA,IVANILDE DA SILVA PAIVA,05/01/1929,tipo 2
15572,1200401,FRANCISCA LEIDIMAR ALVES DA SILVA,IVINI DO NASCIMENTO,13/09/1989,tipo 2
15578,5107206,FRANCISCA LUCAS DE ANDRADE,IVONETE COSTA MACEDO,27/10/1958,tipo 2
15583,1200401,FRANCISCA NEREIDE MARQUES SILVA,IZABELA DE LIMA,09/12/1990,tipo 2
15587,5107206,FRANCISCA PADILHA DA SILVA,IZAIAS DA SILVA,16/09/1963,tipo 2
15629,1200401,FRANCISCO DAS CHAGAS SILVA CRUZ,JAMILYE DA SILVA,20/11/1927,tipo 2
15667,5107206,GABRIELA CRISTINA BATISTA DE AQUINO,JAQUELINE SILVA BARBOSA,28/06/1955,tipo 2
15741,1200401,GIOVANA CARNEIRO MAIA,JOAO BATISTA,04/11/1958,tipo 2
15926,5107206,JAISA PINTO BARBOSA,KARINA DA SILVA,13/08/1995,tipo 2
15983,5107206,JAQUELINE DA SILVA SOLON,KELLY DE SOUZA E SOUZA LIMAO,20/07/2018,tipo 2
16106,1200401,JOSE BARBOZA DE ANDRADE,LILIA DOS SANTOS,23/06/1949,tipo 2
16108,1200401,JOSE CARLOS DA SILVA GOMES,LILIAN DO NASCIMENTO RODRIGUES,29/09/1928,tipo 2
16143,1200401,JOSE RIBAMAR FRAGAS DE SALES,LUANNA LIMA DE OLIVEIRA,07/12/2003,tipo 2
16264,1200401,KATRINE SORAYA SALES DA SILVA,MANAYRA DA SILVA,26/10/1967,tipo 2
16308,5107206,KEVLIN COSTA DE OLIVEIRA,MARCIA DA SILVA,29/11/1927,tipo 2
16364,1200401,LEIGUIANY CONCEICAO DA COSTA,MARIA DO NASCIMENTO SALGUEIRO,16/12/1927,tipo 2
16388,1200401,LETICIA DE OLIVEIRA SOUZA,MARIA SINZINO DOS SANTOS,24/05/1953,tipo 2
16454,5107206,LUCAS PADILHA BEARARI,MARIA CONCEICAO MENDES SOUZA,13/07/1993,tipo 2
16466,1200401,LUCIANA BARRETO CONCEICAO,MARIA LIBERDADE AQUINO DA SILVA,15/04/1942,tipo 2
16541,1200401,LUZIA FERREIRA BRITO,MARIA LOURDES SILVA DE SOUZA,01/11/1942,tipo 2
16564,5107206,MAGNA CELIA MORAES,MARIA CARMO DE OLIVEIRA,26/03/1940,tipo 2
16598,1200401,MARCELA DA SILVA SANTANA,MARIA TELES DE OLIVEIRA,12/03/1965,tipo 2
16619,1200401,MARCIA DO NASCIMENTO BARROS,MARIA DE SOUSA MOURA,27/11/1964,tipo 2
16637,5107206,MARCOS AURELIO AMORIM DA SILVA,MARIA BATISTA DA SILVA,20/09/1984,tipo 2
16731,1200401,MARIA CAROLINA DE AGUIAR,MARIA NASCIMENTO DE MORAIS,18/11/2018,tipo 2
16770,1200401,MARIA DA CRUZ SILVA BEZERRA,MARIA GOMES DAMASCENO,25/04/1988,tipo 2
16786,1200401,MARIA DA SILVA NASCIMENTO,MARIA RUFINO DA SILVA,31/03/1965,tipo 2
16838,5107206,MARIA DE FATIMA OLIVEIRA DE LIMA,MARIA SOUZA DA SILVA,11/12/1940,tipo 2
16944,5107206,MARIA EVANDIA CESAR FEITOSA,MARILENE DO NASCIMENTO,22/03/1988,tipo 2
17010,5107206,MARIA IDALINA DA SILVA BRAGA,MATHEUS DE SOUZA,02/01/1987,tipo 2
17051,1200401,MARIA JOSE DA SILVA,MILEIDE SANTOS LIMA,24/07/2022,tipo 2
17093,1200401,MARIA KAIGILA SOUZA DE ANDRADE DE ARAUJO,NAGILA AQUINO DE SALES,17/04/1976,tipo 2
17103,5107206,MARIA LEIDIANE DA SILVA,NARA JARDIM DO NASCIMENTO,26/04/1930,tipo 2
17298,1200401,MARIA VITOR DAMASCENO,RAIMUNDA DE OLIVEIRA,06/06/2001,tipo 2
17301,5107206,MARIA ZITORIA OLIVEIRA BEZERRA,RAIMUNDA DO NASCIMENTO,22/08/1924,tipo 2
17310,5107206,MARIANA PAULA DA CUNHA,RAIMUNDA SILVA LIMA,18/10/1941,tipo 2
17368,1200401,MARIVALDO SOUZA DA SILVA,RAIMUNDO DA SILVA,06/06/1951,tipo 2
