ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
12394,4106704,RAIMUNDA NONATA DE OLIVEIRA,"",02/11/1965,tipo 1
12508,4106704,SAMILA MARIA LIMA DE OLIVEIRA,"",22/01/1985,tipo 1
12533,4106704,SHEILA ALVES DE ALMEIDA,"",11/06/2012,tipo 1
12639,4306205,VERONICA RIBEIRO SANTANA,"",07/12/1991,tipo 1
12655,1200252,AMELIA ROSARIO DE SOUZA,"",03/10/1964,tipo 1
12709,1200252,JOSIANA DE SOUZA ARAUJO,"",04/10/2005,tipo 1
12751,1200252,NOEMIA MONTEIRO PEREIRA,"",16/08/2009,tipo 1
12780,1200302,ADRIANA DE SOUSA,"",11/06/1961,tipo 1
12972,1200302,MARIA LUIZA NASCIMENTO DA SILVA,"",01/07/1935,tipo 1
13135,1200328,MARIA DAIANE DA SILVA SOUZA,"",02/04/1926,tipo 1
13138,1200328,MARIA DUCIVANE DE SOUZA SILVA,"",21/06/1954,tipo 1
13145,1200328,MARIA MOURAO DA SILVA,"",02/06/1962,tipo 1
13218,1200336,ELIENE COSTA DE ARAUJO,"",21/04/1993,tipo 1
13257,1200336,GLEICIANE MANEIRO FERNANDES,"",22/10/1974,tipo 1
13282,1200336,JOSE RODRIGUES BENEVIDES,"",03/08/1963,tipo 1
13312,1200336,MADSON DE OLIVEIRA SILVA,"",27/08/1994,tipo 1
13318,1200336,MARCIANE GONCALVES DO NASCIMENTO,"",15/02/2018,tipo 1
13344,1200336,MARIA IDELTA OLIVEIRA DA SILVA,"",19/06/2007,tipo 1
13456,1200344,EVANDA NUNES AMADOR,"",24/08/1993,tipo 1
13478,1200344,JOYCE GONCALVES BARBOSA,"",17/11/1997,tipo 1
13570,1200351,BEATRIZ NASCIMENTO OLIVEIRA,"",05/03/2002,tipo 1
13639,1200351,JOSE SOUZA DA SILVA,"",31/10/2021,tipo 1
13650,1200351,LUCICLEIA BARBOSA DA CUNHA,"",27/02/2017,tipo 1
13693,1200351,MARIA LEIDINALVA GOMES DE LIMA,"",11/11/2014,tipo 1
13773,1200385,CLEICIANE LOPES BRASIL,"",28/05/1981,tipo 1
13779,1200385,ELISSANDRA DE SOUZA FERRAZ,"",28/07/1949,tipo 1
13799,1200385,JOELI PEREIRA COSTA,"",05/10/2013,tipo 1
13808,1200385,LEIDIANE SOUZA DA SILVA,"",31/01/1969,tipo 1
13813,1200385,LUCILENE MARIA DA CONCEICAO,"",20/04/1959,tipo 1
13844,1200385,SEBASTIANA LOPES DE CASTRO,"",14/04/1990,tipo 1
13906,1200807,EDIZA MOREIRA DA SILVA,"",30/05/2002,tipo 1
13929,1200807,GILMAR PINTO LIMA,"",20/01/2022,tipo 1
13939,1200807,JAIR RIBEIRO,"",06/12/1956,tipo 1
13961,1200807,KETLYN MAYARA MARIA DOS SANTOS ABREU,"",30/01/1949,tipo 1
14043,1200807,ROSINEIDE MOTA DA SILVA,"",12/10/1930,tipo 1
14047,1200807,SIRLEI SILVA DE SOUZA MOREIRA,"",08/08/1993,tipo 1
14067,1200393,ADALGIZA DA SILVA OLIVEIRA,"",19/01/1999,tipo 1
14073,1200393,ALRINETE MARIA DA SILVA NASCIMENTO,"",03/08/1998,tipo 1
14086,1200393,ANTONIA NATALIA PEREIRA DE AMORIM,"",18/06/1974,tipo 1
14133,1200393,MARIA DA CONCEICAO ALVES DE MOURA,"",06/10/2014,tipo 1
14226,5107206,ADRIANA DA SILVA CHAVES,"",20/08/1952,tipo 1
14282,1200401,ALBANIZA CEGOBE FERREIRA,"",18/06/1980,tipo 1
