ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
2314,2927408,MARCIA PEREIRA,ANTONIO CARLOS OLIVEIRA SILVA,15/07/2012,tipo 2
2376,3556602,CARLOS BISPO DOS SANTOS,JOSEFA EDILENE BEZERRA DA SILVA,25/01/1950,tipo 2
2383,2933307,CARPEGIANE JESUS SANTOS,MARCELINO DA SILVA GOIS,05/09/1960,tipo 2
2389,2933307,VALDEMAR DE ALMEIDA,MARIA DE FATIMA RODRIGUES CORREIA,13/05/1986,tipo 2
2515,2304400,ROSELANE DA COSTA,RAIANE SILVA FERNANDES,22/07/1983,tipo 2
2516,2304400,ROSELI SILVA,ELIANA DE ALMEIDA AGUIAR,07/02/1984,tipo 2
2526,2305209,LUIZ CUNHA,ELZIRA DA SILVA RIBEIRO,05/01/1962,tipo 2
2548,2306405,MARIA DOS SANTOS OLIVEIRA,LEIA ROSA DE SOUZA,29/08/1950,tipo 2
2662,5218300,JOSE,ANTONIO DELFINO DO NASCIMENTO FILHO,04/06/2014,tipo 2
2716,2105708,FRANCISCA CONCEICAO LIMA,MARA RUBIA DOS SANTOS,19/02/1991,tipo 2
2815,3205101,DILSON CUTRIM,MARIA LUCIA RODRIGUES,30/05/2003,tipo 2
2888,3118601,JOSE AMARAL DE JESUS,ANTONIO GOMES FARIAS,27/11/1990,tipo 2
3005,1501402,RUTE DA CRUZ,JOSE DE LIMA,03/11/1960,tipo 2
3010,1501782,LUANE JESUS DE SOUSA CUNHA,CRISTIANE ALVES MIRANDA,01/08/1925,tipo 2
3024,1502905,MANOEL DE SOUZA GALVAO,TAMIRIS LEITE PEREIRA,21/09/2005,tipo 2
3258,2610004,ELIANE DA CONCEICAO DA SILVA,ROSILENE DO NASCIMENTO CHAVES,28/12/1942,tipo 2
3274,2610905,CELIO DA SILVA,VILMAR MUCHARSKI,05/09/1957,tipo 2
3321,2616407,ANDRE DA SILVA,EDSON LOURENA DA SILVA,29/05/1985,tipo 2
3339,2203503,MARIA CRUZ DE ARAUJO LEITE,JOAO CARLOS GONCALVES DA SILVA,09/11/1955,tipo 2
3458,3302403,MARCELO DE OLIVEIRA,MARIA JOSE RODRIGUES DA COSTA,06/08/2005,tipo 2
3540,3304557,ADRIANA DOS SANTOS,ELIANE DA COSTA,19/10/1969,tipo 2
3794,2805604,ANTONIO CARDOSO,ROGERIO RODRIGUES DA SILVA,24/04/1941,tipo 2
3795,2805604,ANTONIO FEITOSA DOS SANTOS,ROSALINA DE JESUS DURAES,02/08/1962,tipo 2
3829,3512100,SUELI DE CARVALHO,LUANA CRISTINA RODRIGUES NUNES,28/04/1951,tipo 2
3854,3518701,ANA DE JESUS MACEDO,ANDREIA MAGDALENA ALEXANDRE FERREIRA LIM,06/03/1972,tipo 2
3902,3534401,JOELMA DA SILVA,LINDA PAULO CORREA,17/01/1957,tipo 2
3908,3534401,SERGIO COUTO DO REGO BARROS,MARIA CHAVES DA ROCHA,07/12/1947,tipo 2
4036,3550308,JOYCE FLORES,MARIA LUCIANE ALVES DE OLIVEIRA COSTA,03/06/1959,tipo 2
4091,2700300,ADRIANA DA SILVA,MARIA BEZERRA DOS SANTOS,25/07/1945,tipo 2
4110,2701506,IVANILDO DA SILVA,JANE SOUZA DE MORAES,14/10/1940,tipo 2
4147,2704302,MARIA BEZERRA DOS SANTOS,ANALUCIA DOS SANTOS RAMALHO,14/08/1956,tipo 2
4218,1302603,MARIA NAZARE DA SILVA PALHETA,JARDEL RIBEIRO SANTOS,01/06/1924,tipo 2
4302,2907806,KEITE PINHEIRO DO NASCIMENTO,CICERO RODRIGUES FERNANDES,07/01/1935,tipo 2
4463,3533502,CLAUDINEI DE SOUZA,LUIS CARLOS ARAUJO ALCANTARA,10/12/1936,tipo 2
4503,2927408,TAMIRES CASTRO,ANA CELIA RODRIGUES DA SILVA,03/06/1951,tipo 2
4524,2929354,SIDINEI SOUZA,FABIANA CARLA DA CONCEICAO,13/07/2010,tipo 2
4620,2303709,JOAO LIMA DO NASCIMENTO,RAQUEL DANTAS BEZERRA GASPAR,05/11/1932,tipo 2
4697,2304400,MARIA COSTA DA SILVA,ALDANISA ALVES DE ALMEIDA RAMOS,14/07/1929,tipo 2
4778,2804904,WILSON DE CASTRO,RAFAELA RIBEIRO DA SILVA SANTOS,28/02/1954,tipo 2
4864,3205002,NEIVA FERREIRA,ALDENIRA ALVES FERREIRA,12/02/2016,tipo 2
4917,2102507,MARIA MOTA,HUDSON MOTA LINDOSO,27/06/1980,tipo 2
4955,2106706,MARIA JESUS RODRIGUES SA,CONCEICAO DE MARIA SOUSA PEREIRA,07/04/1970,tipo 2
5070,2112803,VALTER SILVA,MARGARETE DIAS DOS SANTOS CARDOSO,22/11/1994,tipo 2
