ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
17460,1200401,MICHELLY FERREIRA LIMA,ROBERTA F. RAMOS,22/03/1971,tipo 2
17545,1200401,NATALIA CAVALCANTE DE LIMA,ROSIANE D. OLIVEIRA FERNANDES,01/03/1982,tipo 2
17789,1200401,RAIMUNDO GOMES DE SOUZA,SUIANE T. DA SILVA,09/02/2004,tipo 2
17792,5107206,RAIMUNDO NONATO ANDRE DE MELO,SUSIANE S. DE SOUZA,19/12/1983,tipo 2
17850,1200401,RAYARA LARANJEIRA MACHADO,TARSIO G. DA SILVA AQUINO,24/09/1972,tipo 2
17987,1200401,ROSILENE DUARTE DA SILVA,VERONICA M. SILVA DA SILVA,13/05/1979,tipo 2
18065,5107206,SAMELA PINHEIRO DO NASCIMENTO,YASMIN M. MOREIRA ROBERTO,14/07/1971,tipo 2
18090,5107206,SANDRA SALES DO NASCIMENTO,ANDERSON C. AMARAL,24/07/1947,tipo 2
18157,1200401,SILVANIA DE SOUZA BARBOSA PEREIRA,MANOEL V. DOS SANTOS NEVES,12/12/1958,tipo 2
18181,5107206,SOLANGE DA SILVA PASCOAL,MARIA J. DE ALMEIDA GOMES,03/02/1943,tipo 2
18249,5107206,TARCILENE VIDAL VIEIRA,JOELMA D. DE ALBUQUERQUE,30/04/1989,tipo 2
18257,1200401,TATIANA NASCIMENTO DA SILVA MELO,MARIA B. DOMINGOS DE ALBUQUERQUE KAXIN,30/10/1936,tipo 2
18263,5107206,TAUANE SILVA VILACA,MARIA S. LIMA DOS SANTOS,25/02/1985,tipo 2
18807,1200500,ANTONIO ERIVAN NASCIMENTO DE SOUZA,MARIA H. DA SILVA GARCIA,13/11/1981,tipo 2
18832,1200500,CRISTINA LAURA JAMINAWA,RECLEUDI D. ARAUJO FERREIRA,29/03/1941,tipo 2
18859,1200500,EDINEIDE BARBOSA,VANESSA R. ARAGAO,07/07/1999,tipo 2
18885,1200500,EMYLLI SUZY BONA RAMOS,ANGELICA D. NASCIMENTO CRUZ,12/12/1973,tipo 2
18933,1200500,GESSIANE RODRIGUES MOREIRA,DANIELA G. DA COSTA,20/10/2018,tipo 2
19006,1200500,LUCEMISA DOS SANTOS AVILA,JAQUELINE M. CORREIA,08/03/2022,tipo 2
19029,1200500,MARIA ANTONIA SILVA DE LIMA,LEICIEL D. NASCIMENTO FERREIRA,12/12/2010,tipo 2
19045,1200500,MARIA DE LOURDES DA CONCEICAO DE SOUZA,MARCILEIDA C. CARDOSO,29/10/1958,tipo 2
19163,1200500,RUTILENE PAREDES GONCALVES,MARIA R. PEREIRA DE SOUZA,23/12/1975,tipo 2
19196,1200500,VALDIRENE SANTANA DA COSTA,MILENA V. MESQUITA,18/09/2021,tipo 2
19222,1200450,ANA LUCIA RIBEIRO NEVES,RAYNNE L. FERREIRA DE AQUINO,27/02/2006,tipo 2
19269,1200450,FABIANA JERONIMO DA CONCEICAO,ADERLANE O. DE MOURA,15/01/1980,tipo 2
19282,1200450,GISELI DA COSTA SOMBRA,ANTONIA P. PEREIRA,27/12/1996,tipo 2
19362,1200450,POLYANNA DOS ANJOS DE ANDRADE,MARIA E. FRANCO FIGUEIRA,18/11/1929,tipo 2
19416,1200609,ANA BRENA DO CARMO NASCIMENTO,ADRIANA D. OLIVEIRA XAVIER,11/08/1983,tipo 2
19461,1200609,CELIA ALVES DE ALENCAR,CICERO D. NASCIMENTO BARROS,06/05/1933,tipo 2
19467,1200609,CLEUNILDA FELIX DA SILVA,CLAUDIANA D. SANTOS VIEIRA DIAS,07/10/1952,tipo 2
19535,1200609,HUILENE PEQUENO DE LIMA,HELEN L. SOUZA SILVA,13/01/1949,tipo 2
19548,1200609,JAILENE DE SOUSA PIAUHY,JANAIR T.,03/04/1968,tipo 2
19551,1200609,JAINE GOMES DE ALCANTARA,JANEIDE D. JESUS FREIRE,11/05/1980,tipo 2
19561,1200609,JOCILENE DE SOUZA ROCHA,JOELMA V. DOS SANTOS,25/06/1926,tipo 2
19576,1200609,JUCELIA DA SILVA MENDES,JOSE R. DA SILVA,25/05/1976,tipo 2
19722,1200609,MARIA LIBERDADE DA CRUZ SILVA,MARIA L. DE MELO LIMA,20/04/1935,tipo 2
19725,1200609,MARIA LIBERDADE NOGUEIRA DA SILVA,MARIA L. DA SILVA,14/02/2012,tipo 2
19740,1200609,MARIA NERI DA SILVA,MARILENE B. DE LIMA PEQUENO,01/04/1956,tipo 2
19741,1200609,MARIA NILZA DE SALES DOS SANTOS,MARILENE D. CONCEICAO DE BARROS,06/07/1978,tipo 2
19767,1200609,MARICELIA DA SILVA ALBUQUERQUE,NATALIA B. DA SILVA,13/07/2015,tipo 2
19806,1200609,RAIMUNDA DE SA GOMES,ROSENILDE D. SANTOS PEREIRA,09/06/2005,tipo 2
19835,1200609,SENILDA GOMES DE LIMA,SILVANIA M. DOS SANTOS,16/11/1929,tipo 2
