ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
17521,5107206,N.,ROSBELY DEL CARMEN RODRIGUEZ SANOJA,26/01/1941,tipo 2
17528,1200401,N.,ROSELIA DE SOUZA GONCALVES,14/10/1931,tipo 2
17547,5107206,N.,ROSIANE NETO DE SOUSA DA SILVA,12/12/1993,tipo 2
17563,5107206,N.,ROSIMEIRE BARBOSA DE FREITAS,26/08/2011,tipo 2
17647,5107206,P.,SARA CALACINA RAMALHO,30/09/1992,tipo 2
17759,1200401,R.,SONIA BERTOLDO DA SILVA,31/08/2003,tipo 2
17832,1200401,R.,TALITA DA SILVA LIMA,22/10/1976,tipo 2
17836,5107206,R.,TALITA SANTOS DE ANDRADE,09/02/1996,tipo 2
17858,1200401,R.,TATIELE OLIVEIRA DA CONCEICAO,07/03/2023,tipo 2
17859,5107206,R.,TAUANA PERPETUA DE ARAUJO,29/11/1961,tipo 2
17918,1200401,R.,VALDENICE CABREIRO BARROSO SILVA,10/12/2008,tipo 2
17988,5107206,R.,VERSIA ALVES DA SILVA,19/02/1995,tipo 2
17992,1200401,R.,VICTORIA CAROLINA TEIXEIRA DE SOUZA,12/04/1965,tipo 2
18010,5107206,R.,VITORIA GOMES DE SOUSA,09/01/1942,tipo 2
18125,1200401,S.,FRANCISCA LUANA DE LIMA ALMEIDA,26/10/1958,tipo 2
18167,5107206,S.,MARIA COELHO DA ROCHA,12/08/1935,tipo 2
18367,5107206,V.,ELIVANDA SILVA DE OLIVEIRA,03/10/1989,tipo 2
18463,5107206,V.,JOSSIANA FEITOSA DOS ANJOS,13/07/1996,tipo 2
18484,1200401,W.,KEURY MOTA DOS SANTOS,04/07/1957,tipo 2
18537,1200427,A.,MARIA DAS GRACAS BISPO DA CONCEICAO,25/09/1927,tipo 2
18545,1200427,A.,MARIA EUNICE SOUZA DA ROCHA,01/12/1936,tipo 2
18564,1200427,F.,MARIA RAIMUNDA PEREIRA NASCIMENTO,27/07/1951,tipo 2
18601,1200427,L.,NILDINEIA MARTINS GOMES,25/11/1946,tipo 2
18731,1200435,M.,FRANCILENE FERREIRA DA SILVA,21/05/1987,tipo 2
18742,1200435,R.,GIGLIANE DO NASCIMENTO NUNES,16/08/2003,tipo 2
18780,1200500,A.,LEYDY LAURA FERREIRA DE SOUZA,07/03/1949,tipo 2
18800,1200500,A.,MARIA DALVA DE MELO NASCIMENTO,06/12/1945,tipo 2
18861,1200500,E.,VILANI VIEIRA DO NASCIMENTO,30/06/1945,tipo 2
18923,1200500,F.,CELIANE DO NASCIMENTO CAMPOS,18/04/1960,tipo 2
18971,1200500,J.,FRANCISCA DAS CHAGAS DA SILVA PONTES,06/08/1980,tipo 2
19091,1200500,M.,MARIA DAS GRACAS CORDEIRO DOS SANTOS,19/11/1930,tipo 2
19143,1200500,R.,MARIA JOSE DO QUADRO DANTAS,27/09/1944,tipo 2
19171,1200500,S.,MARIA SIMONE DE SOUZA SILVA,27/08/2013,tipo 2
19208,1200500,Y.,RAIMUNDA NONATA ALVES DA SILVA,19/02/1991,tipo 2
19215,1200450,A.,RAIMUNDO IZOMAR ARAUJO DE AGUIAR,11/08/1991,tipo 2
19224,1200450,A.,ROMILDA DA SILVA OLIVEIRA,13/12/1943,tipo 2
19226,1200450,A.,ROSANGELA ARAUJO DA SILVA,17/12/1947,tipo 2
19231,1200450,A.,ROSILETE DA CONCEICAO SILVA,04/02/2000,tipo 2
19290,1200450,I.,DEISE DAIANE BRANDAO MORAIS,27/05/1995,tipo 2
19311,1200450,L.,ERILANE DA SILVA CARNEIRO,09/02/1960,tipo 2
19329,1200450,M.,JOELMA MARTINS DO NASCIMENTO,08/01/1977,tipo 2
19508,1200609,F.,EVA DE OLIVEIRA ARAUJO DA SILVA,19/09/2013,tipo 2
19558,1200609,J.,JESSICA PEREIRA DA SILVA SOARES,22/04/1999,tipo 2
19567,1200609,J.,JOSE CICERO BENTO DOS SANTOS,02/11/1984,tipo 2
19575,1200609,J.,JOSE LUCIVANIO GOMES DOS SANTOS,31/12/2022,tipo 2
19589,1200609,L.,KARINA FRANCISCA DOS SANTOS LIMA,11/12/1976,tipo 2
19636,1200609,M.,MARIA APARECIDA RODRIGUES DE LIMA,31/12/1999,tipo 2
19736,1200609,M.,MARIA TEREZA FERREIRA DOS SANTOS,09/02/1962,tipo 2
19803,1200609,R.,ROSEANE FEITOZA DE BARROS LIMA,10/09/1969,tipo 2
19821,1200609,R.,SALETE MARIA DA SILVA,30/07/2000,tipo 2
19906,1200708,E.,ELITANIA DOS SANTOS DA SILVA,21/01/1933,tipo 2
19963,1200708,M.,MARIA ALBERTINA DOS SANTOS SILVA,19/10/1987,tipo 2
19994,1200708,R.,MARIA LAUANDA DA PAZ,16/07/1971,tipo 2
20020,2700102,A.,ROSILENE DOS SANTOS,08/08/1984,tipo 2
20023,2200202,A.,SOLANGE DA CONCEICAO DOS SANTOS,28/03/2008,tipo 2
20025,2700102,A.,TAMARA MARIA DA CONCEICAO BEZERRA,23/11/1949,tipo 2
