ID,COD_MUNICIPIO,NOME,NOME_RESPONSAVEL,data_nasc,Tipo_erro
10281,1200104,M.,DELMA ALVES TEIXEIRA,24/02/1963,tipo 2
10370,1200104,V.,ACRIZIO DE OLIVEIRA MELO,25/05/2012,tipo 2
10399,1200138,E.,ALCIRLANDIA LIMA FERREIRA,20/07/1974,tipo 2
10429,1200138,M.,ANA CAROLINA DA SILVA CARNEIRO,09/01/1925,tipo 2
10441,1200138,M.,ANA PAULA AZEVEDO DE SOUZA,17/01/1949,tipo 2
10625,4106704,A.,BRUNA ESTEFANE DA SILVA BARBARY,15/06/1939,tipo 2
10630,1200203,A.,BRUNO CAMELI MESSIAS,04/09/2013,tipo 2
10647,1200203,A.,CARLENE BATISTA DE SOUZA,20/09/1953,tipo 2
10688,4106704,A.,CLAUDIA IZIDORO BEZERRA,05/06/1963,tipo 2
10693,4306205,A.,CLEBSON RUFINO ROGERIO,02/09/1924,tipo 2
10742,4306205,A.,DAIANE BARBOSA DE OLIVEIRA,15/01/1956,tipo 2
10797,4106704,A.,EDER OLIVEIRA DO NASCIMENTO,27/05/1927,tipo 2
10893,1200203,C.,ENISETE MARIA DA SILVA SOUZA,26/07/1970,tipo 2
10998,4106704,D.,FRANCISCA MARQUES DA SILVA,17/05/1946,tipo 2
11055,4106704,E.,GELCIANE DE OLIVEIRA MACIEL,15/08/1961,tipo 2
11138,4106704,F.,IVONARIA GOMES BRAZ,09/02/2012,tipo 2
11149,4106704,F.,JAIR MARCELO SILVA SOUZA,24/01/1975,tipo 2
11221,4306205,F.,JOETE DO NASCIMENTO DA COSTA,02/01/2000,tipo 2
11227,4106704,F.,JONAS VITORINO DA SILVA,24/12/1935,tipo 2
11383,1200203,J.,MAIRA ARAUJO DA CONCEICAO,05/11/2009,tipo 2
11390,4106704,J.,MANOEL EURICO CABRAL BEZERRA,07/10/1968,tipo 2
11568,4306205,M.,MARIA DAS DORES JACOB SERRA,06/11/1965,tipo 2
11731,4106704,M.,MARIA JARDILENE LIMA DA COSTA,25/05/1974,tipo 2
11860,1200203,M.,MARIA NATALIA DA SILVA NASCIMENTO,20/03/1948,tipo 2
11889,4306205,M.,MARIA RAIMUNDA DO NASCIMENTO SIQUEIRA,02/06/2013,tipo 2
12098,4306205,M.,NIGILIANE DA COSTA OLIVEIRA,04/01/1973,tipo 2
12169,1200203,M.,RAIMUNDA MARQUES DA SILVA,28/07/1982,tipo 2
12194,4306205,M.,RAQUEL OLIVEIRA DA CONCEICAO,10/01/1955,tipo 2
12244,4306205,M.,ROSELDA PAULA DA SILVA,29/07/1972,tipo 2
12295,4306205,M.,SARA CARNEIRO DA SILVA,28/12/1952,tipo 2
